name,rotation,shift_x,shift_y
122_28_-27_59.27580367414634,59.27580367414634,28,-27
122_-38_-29_66.80956793053302,66.80956793053302,-38,-29
122_-27_-29_176.69188281863123,176.69188281863123,-27,-29
122_-2_-21_109.82622054204873,109.82622054204873,-2,-21
122_43_-21_85.44564111903622,85.44564111903622,43,-21
122_17_-15_161.93862426170656,161.93862426170656,17,-15
122_-40_-10_79.20412045562647,79.20412045562647,-40,-10
122_2_-15_102.79696578936687,102.79696578936687,2,-15
122_-14_-14_38.444199965473125,38.444199965473125,-14,-14
122_22_-44_24.57492872680273,24.57492872680273,22,-44
124_50_-29_44.109371022458994,44.109371022458994,50,-29
124_-48_-41_80.89597673328062,80.89597673328062,-48,-41
124_-11_-22_143.3251549482596,143.3251549482596,-11,-22
124_50_-31_13.513390945867977,13.513390945867977,50,-31
124_-46_-35_166.96479188254548,166.96479188254548,-46,-35
124_-27_-37_77.40040990610471,77.40040990610471,-27,-37
124_-21_-20_79.06621761611636,79.06621761611636,-21,-20
124_-22_-25_73.97021776372186,73.97021776372186,-22,-25
124_-39_-11_82.03448017540735,82.03448017540735,-39,-11
124_-8_-23_37.49816820141191,37.49816820141191,-8,-23
126_-32_-4_63.43379966521798,63.43379966521798,-32,-4
126_-22_-24_130.56898979403107,130.56898979403107,-22,-24
126_50_-24_51.4749516308166,51.4749516308166,50,-24
126_-19_-38_157.89844433147152,157.89844433147152,-19,-38
126_-13_-26_52.63649752242613,52.63649752242613,-13,-26
126_10_-31_23.55597413639463,23.55597413639463,10,-31
126_46_-43_28.325250935127578,28.325250935127578,46,-43
126_23_-4_111.96365090555196,111.96365090555196,23,-4
126_26_-31_72.10968377882935,72.10968377882935,26,-31
126_8_-39_25.583559810563823,25.583559810563823,8,-39
128_34_-2_150.75115871528672,150.75115871528672,34,-2
128_-12_-36_131.47789022414514,131.47789022414514,-12,-36
128_50_-40_32.060293019180904,32.060293019180904,50,-40
128_-25_-17_127.0891180207499,127.0891180207499,-25,-17
128_-3_2_31.047614763911483,31.047614763911483,-3,2
128_-20_-37_37.27432839540967,37.27432839540967,-20,-37
128_-29_-30_8.446433840761427,8.446433840761427,-29,-30
128_-42_-15_36.68744545657932,36.68744545657932,-42,-15
128_49_-48_17.851762884630727,17.851762884630727,49,-48
128_4_-16_154.3991419900762,154.3991419900762,4,-16
130_30_-45_119.74242409694784,119.74242409694784,30,-45
130_15_-14_128.37474059969847,128.37474059969847,15,-14
130_39_1_106.83831170578102,106.83831170578102,39,1
130_31_-20_60.27362223126458,60.27362223126458,31,-20
130_-38_-4_50.71968604920624,50.71968604920624,-38,-4
130_-24_-8_132.0344306940868,132.0344306940868,-24,-8
130_-25_0_99.53382301902636,99.53382301902636,-25,0
130_35_-23_111.4646328125552,111.4646328125552,35,-23
130_-39_-45_104.86235430803711,104.86235430803711,-39,-45
130_19_-29_47.03702244769636,47.03702244769636,19,-29
132_43_4_67.71262162957706,67.71262162957706,43,4
132_-39_-15_156.19104467103523,156.19104467103523,-39,-15
132_6_-47_119.81332917634666,119.81332917634666,6,-47
132_-1_-42_3.2472377816542206,3.2472377816542206,-1,-42
132_-7_-40_84.00642831023505,84.00642831023505,-7,-40
132_43_-32_31.334574752361778,31.334574752361778,43,-32
132_-31_-23_24.978737403898773,24.978737403898773,-31,-23
132_-10_-11_63.28423065504066,63.28423065504066,-10,-11
132_-8_-2_141.4905420762139,141.4905420762139,-8,-2
132_45_-14_175.48813340314868,175.48813340314868,45,-14
134_16_1_64.77374596879378,64.77374596879378,16,1
134_-44_-20_66.72339910241746,66.72339910241746,-44,-20
134_23_-8_155.7865204699854,155.7865204699854,23,-8
134_30_-24_94.55622306799708,94.55622306799708,30,-24
134_48_-20_58.66434372618366,58.66434372618366,48,-20
134_-7_-13_44.96780786423346,44.96780786423346,-7,-13
134_47_-35_56.65448392647269,56.65448392647269,47,-35
134_-34_-2_25.049488294354422,25.049488294354422,-34,-2
134_16_7_37.67019317501022,37.67019317501022,16,7
134_27_-12_53.1215759215521,53.1215759215521,27,-12
136_45_-36_115.46385939104421,115.46385939104421,45,-36
136_29_-45_44.81752760314719,44.81752760314719,29,-45
136_-46_-17_47.92093475673409,47.92093475673409,-46,-17
136_2_-15_63.684984783648765,63.684984783648765,2,-15
136_-34_-22_148.55275825286068,148.55275825286068,-34,-22
136_47_-8_35.725306530893796,35.725306530893796,47,-8
136_-46_0_80.19764487056499,80.19764487056499,-46,0
136_23_-40_164.00486814445293,164.00486814445293,23,-40
136_-8_-23_60.71958262425351,60.71958262425351,-8,-23
136_2_-6_140.4998809244622,140.4998809244622,2,-6
138_10_10_9.169876836840329,9.169876836840329,10,10
138_26_-12_24.105357791688448,24.105357791688448,26,-12
138_-40_-25_104.30386802054183,104.30386802054183,-40,-25
138_0_-36_31.451009143270984,31.451009143270984,0,-36
138_22_1_157.33476571365676,157.33476571365676,22,1
138_3_-40_23.4640565386886,23.4640565386886,3,-40
138_-3_11_122.668891484659,122.668891484659,-3,11
138_-10_5_98.20122138081108,98.20122138081108,-10,5
138_7_-3_94.07405102740225,94.07405102740225,7,-3
138_23_-40_75.69158484958044,75.69158484958044,23,-40
140_35_-43_164.80557281622686,164.80557281622686,35,-43
140_-39_10_120.72741333731857,120.72741333731857,-39,10
140_-9_8_131.27672043186897,131.27672043186897,-9,8
140_-37_-6_159.31757463444595,159.31757463444595,-37,-6
140_11_14_72.54167659079957,72.54167659079957,11,14
140_22_-38_1.1224222196363047,1.1224222196363047,22,-38
140_-20_-7_75.23514921383895,75.23514921383895,-20,-7
140_-25_-8_170.59532052321424,170.59532052321424,-25,-8
140_-21_-48_104.33092609247123,104.33092609247123,-21,-48
140_39_2_146.1648380764227,146.1648380764227,39,2
142_-8_-12_57.268380032020374,57.268380032020374,-8,-12
142_-26_-35_64.00934324597151,64.00934324597151,-26,-35
142_34_-3_3.892754109514278,3.892754109514278,34,-3
142_-19_-46_8.7465610265929,8.7465610265929,-19,-46
142_50_-16_109.43967129988067,109.43967129988067,50,-16
142_42_-1_5.3630217463748915,5.3630217463748915,42,-1
142_13_-18_17.04138431515276,17.04138431515276,13,-18
142_28_-11_64.51057980462159,64.51057980462159,28,-11
142_21_-48_147.70839541410652,147.70839541410652,21,-48
142_-3_-28_64.4235357532231,64.4235357532231,-3,-28
144_7_-20_102.2982863421276,102.2982863421276,7,-20
144_-39_-15_124.79919479016435,124.79919479016435,-39,-15
144_-15_8_1.1574251061701977,1.1574251061701977,-15,8
144_10_-16_72.55798951257371,72.55798951257371,10,-16
144_50_1_173.67417762201956,173.67417762201956,50,1
144_-4_-46_28.596025515862017,28.596025515862017,-4,-46
144_31_14_34.78477920828826,34.78477920828826,31,14
144_-16_16_106.80250414687407,106.80250414687407,-16,16
144_-22_3_23.303730642945702,23.303730642945702,-22,3
144_-49_15_7.256702425009162,7.256702425009162,-49,15
146_-19_13_139.09981913331362,139.09981913331362,-19,13
146_32_6_170.29191714528548,170.29191714528548,32,6
146_18_2_121.01409903678831,121.01409903678831,18,2
146_-12_-41_34.32089042538822,34.32089042538822,-12,-41
146_20_-45_93.28539214797576,93.28539214797576,20,-45
146_-7_-15_99.9539452955449,99.9539452955449,-7,-15
146_-22_-22_137.36990572389908,137.36990572389908,-22,-22
146_-36_-43_131.40353769153015,131.40353769153015,-36,-43
146_1_13_89.90759295415063,89.90759295415063,1,13
146_48_-38_144.28221953802966,144.28221953802966,48,-38
148_36_-20_67.95076530558738,67.95076530558738,36,-20
148_24_16_84.0799305621917,84.0799305621917,24,16
148_-17_-39_142.24414032715742,142.24414032715742,-17,-39
148_34_-41_31.576246404371112,31.576246404371112,34,-41
148_-40_-4_4.193761547335459,4.193761547335459,-40,-4
148_30_13_169.9603101786596,169.9603101786596,30,13
148_-17_-25_107.70289499730825,107.70289499730825,-17,-25
148_-34_-17_62.575872978486146,62.575872978486146,-34,-17
148_-5_3_37.891686731611706,37.891686731611706,-5,3
148_-4_14_9.332453482809818,9.332453482809818,-4,14
150_-48_-44_84.09742086928712,84.09742086928712,-48,-44
150_46_5_136.84233498312034,136.84233498312034,46,5
150_24_-34_65.60578359018005,65.60578359018005,24,-34
150_-36_-10_13.183264288309134,13.183264288309134,-36,-10
150_4_-16_69.98581322756182,69.98581322756182,4,-16
150_-21_-18_55.56385786125771,55.56385786125771,-21,-18
150_-36_0_79.13261252584665,79.13261252584665,-36,0
150_17_-3_148.1802332298772,148.1802332298772,17,-3
150_17_7_40.59893849580062,40.59893849580062,17,7
150_0_-3_50.44788434531515,50.44788434531515,0,-3
152_-21_-35_39.659678428544176,39.659678428544176,-21,-35
152_24_-43_159.6329915119739,159.6329915119739,24,-43
152_-26_-25_57.95211822190518,57.95211822190518,-26,-25
152_-39_0_42.68066835579862,42.68066835579862,-39,0
152_-8_-38_108.67692975120387,108.67692975120387,-8,-38
152_-2_-43_5.6165159643762435,5.6165159643762435,-2,-43
152_-30_-2_129.45777844503,129.45777844503,-30,-2
152_-33_-17_124.2910040212033,124.2910040212033,-33,-17
152_28_19_100.39881560667887,100.39881560667887,28,19
152_33_4_171.58088142889278,171.58088142889278,33,4
154_22_-39_67.47871653607034,67.47871653607034,22,-39
154_-1_13_10.382912480084359,10.382912480084359,-1,13
154_-41_-17_74.110084937246,74.110084937246,-41,-17
154_36_-16_54.187101498896936,54.187101498896936,36,-16
154_-8_-45_101.66049577300174,101.66049577300174,-8,-45
154_-35_2_141.92559232702234,141.92559232702234,-35,2
154_45_3_103.7193586626337,103.7193586626337,45,3
154_19_-47_82.15647098140093,82.15647098140093,19,-47
154_21_-14_85.73395138045068,85.73395138045068,21,-14
154_4_-36_117.19449145760863,117.19449145760863,4,-36
156_-26_-15_113.09004242829933,113.09004242829933,-26,-15
156_38_7_66.39346754161465,66.39346754161465,38,7
156_3_-35_140.06354687163474,140.06354687163474,3,-35
156_25_-18_119.26468892402902,119.26468892402902,25,-18
156_50_13_50.0020652393184,50.0020652393184,50,13
156_34_-28_147.33337062871882,147.33337062871882,34,-28
156_-37_-41_40.98517427051528,40.98517427051528,-37,-41
156_-28_-25_43.94323468253972,43.94323468253972,-28,-25
156_3_21_5.240950475156162,5.240950475156162,3,21
156_30_10_173.45315074036648,173.45315074036648,30,10
158_-24_-23_35.99761849251299,35.99761849251299,-24,-23
158_-29_17_60.91249686712153,60.91249686712153,-29,17
158_40_-17_48.561716078994024,48.561716078994024,40,-17
158_-14_29_131.38643984278232,131.38643984278232,-14,29
158_-13_9_124.74008809592877,124.74008809592877,-13,9
158_16_27_111.3910600669413,111.3910600669413,16,27
158_39_-44_155.60810754840313,155.60810754840313,39,-44
158_-23_-20_145.96626894817751,145.96626894817751,-23,-20
158_36_-16_6.573982480206341,6.573982480206341,36,-16
158_20_-8_90.56323319147853,90.56323319147853,20,-8
160_-29_16_136.78521914246843,136.78521914246843,-29,16
160_-16_-34_43.266048361800564,43.266048361800564,-16,-34
160_18_-39_56.263946000279695,56.263946000279695,18,-39
160_18_-25_170.6454824656952,170.6454824656952,18,-25
160_-5_-33_122.38174505972614,122.38174505972614,-5,-33
160_2_-16_124.36579800722608,124.36579800722608,2,-16
160_-37_-24_120.6231054657947,120.6231054657947,-37,-24
160_1_16_167.88182256109062,167.88182256109062,1,16
160_2_6_93.8999363734619,93.8999363734619,2,6
160_-24_-28_21.043690038549027,21.043690038549027,-24,-28
162_26_-30_130.41675143138207,130.41675143138207,26,-30
162_-31_33_63.051940081485625,63.051940081485625,-31,33
162_-9_2_116.18335538021763,116.18335538021763,-9,2
162_-15_-21_111.90753650531816,111.90753650531816,-15,-21
162_-36_-33_87.48667693277822,87.48667693277822,-36,-33
162_-45_-35_30.770184615569885,30.770184615569885,-45,-35
162_28_5_115.611128342777,115.611128342777,28,5
162_-35_29_5.09119323933131,5.09119323933131,-35,29
162_-42_-48_63.37110580725505,63.37110580725505,-42,-48
162_33_18_130.45665281379536,130.45665281379536,33,18
164_20_14_17.68561581809882,17.68561581809882,20,14
164_44_-31_109.00992276593702,109.00992276593702,44,-31
164_-23_-2_136.62155013720394,136.62155013720394,-23,-2
164_30_-11_150.9995365880213,150.9995365880213,30,-11
164_11_-37_141.03368301519504,141.03368301519504,11,-37
164_-8_-21_21.826557201113587,21.826557201113587,-8,-21
164_35_-28_132.62670953651394,132.62670953651394,35,-28
164_30_-1_83.13128744265708,83.13128744265708,30,-1
164_13_-22_151.21913100466242,151.21913100466242,13,-22
164_49_-24_20.451468649453453,20.451468649453453,49,-24
166_46_-25_86.18903130817922,86.18903130817922,46,-25
166_-28_-24_13.782600710922122,13.782600710922122,-28,-24
166_-9_15_33.69441582153581,33.69441582153581,-9,15
166_50_32_108.72094250189214,108.72094250189214,50,32
166_3_6_26.686589102018065,26.686589102018065,3,6
166_32_14_121.24722930240863,121.24722930240863,32,14
166_-40_0_114.21068449209305,114.21068449209305,-40,0
166_14_7_14.916767979398376,14.916767979398376,14,7
166_21_-44_151.1672554576775,151.1672554576775,21,-44
166_44_-12_67.42781191361424,67.42781191361424,44,-12
168_28_18_28.63968638029002,28.63968638029002,28,18
168_-18_-20_40.02354857648279,40.02354857648279,-18,-20
168_39_-23_126.33437568130839,126.33437568130839,39,-23
168_20_7_153.380351052634,153.380351052634,20,7
168_17_29_78.50864766587176,78.50864766587176,17,29
168_-45_17_58.53097557853587,58.53097557853587,-45,17
168_-35_11_132.51805294877184,132.51805294877184,-35,11
168_7_-18_41.87446994383242,41.87446994383242,7,-18
168_29_-7_27.718357724768047,27.718357724768047,29,-7
168_-16_8_94.22967691953,94.22967691953,-16,8
170_-9_-1_126.45155403188356,126.45155403188356,-9,-1
170_7_13_68.81185394941332,68.81185394941332,7,13
170_-47_-20_172.72923721494493,172.72923721494493,-47,-20
170_28_27_55.97375192476476,55.97375192476476,28,27
170_31_31_144.24065421923126,144.24065421923126,31,31
170_19_-45_40.249975249073486,40.249975249073486,19,-45
170_45_-21_50.72376840498383,50.72376840498383,45,-21
170_-23_38_11.786326090168098,11.786326090168098,-23,38
170_27_35_176.01075318508427,176.01075318508427,27,35
170_20_23_97.86521338654717,97.86521338654717,20,23
172_-20_34_97.17194061958892,97.17194061958892,-20,34
172_18_2_76.69453873034409,76.69453873034409,18,2
172_37_25_37.907592261018024,37.907592261018024,37,25
172_35_1_116.64702804540117,116.64702804540117,35,1
172_-25_-24_99.72291525526526,99.72291525526526,-25,-24
172_-14_30_164.13151590136215,164.13151590136215,-14,30
172_-26_26_1.3826727810168447,1.3826727810168447,-26,26
172_-36_-21_82.54148282500115,82.54148282500115,-36,-21
172_-38_-7_40.150534378849,40.150534378849,-38,-7
172_8_26_111.14481630414453,111.14481630414453,8,26
174_30_-7_6.314704285752353,6.314704285752353,30,-7
174_49_-40_26.808866186888128,26.808866186888128,49,-40
174_43_42_64.55189796423412,64.55189796423412,43,42
174_-37_-44_73.71672258519712,73.71672258519712,-37,-44
174_-42_-9_81.38682930592144,81.38682930592144,-42,-9
174_-15_39_62.4475418393466,62.4475418393466,-15,39
174_18_-44_34.974638952853006,34.974638952853006,18,-44
174_30_-7_127.70481492463499,127.70481492463499,30,-7
174_18_14_121.63545653830293,121.63545653830293,18,14
174_-36_42_124.6587968057098,124.6587968057098,-36,42
176_-17_25_136.307682670008,136.307682670008,-17,25
176_-6_-34_103.16602479210698,103.16602479210698,-6,-34
176_-32_17_32.71414068336152,32.71414068336152,-32,17
176_23_-35_169.56478285205094,169.56478285205094,23,-35
176_-25_-45_94.53586048324338,94.53586048324338,-25,-45
176_13_25_71.09799062848353,71.09799062848353,13,25
176_26_-11_97.37246504967332,97.37246504967332,26,-11
176_-33_-16_10.656772170374092,10.656772170374092,-33,-16
176_16_2_168.01142365174928,168.01142365174928,16,2
176_-20_-17_144.65378061843612,144.65378061843612,-20,-17
178_-38_39_166.754223868663,166.754223868663,-38,39
178_48_-42_7.415221227227479,7.415221227227479,48,-42
178_-26_-1_126.76877250888631,126.76877250888631,-26,-1
178_-10_27_112.29955164566121,112.29955164566121,-10,27
178_-14_36_173.754674835169,173.754674835169,-14,36
178_4_-12_17.686669213734735,17.686669213734735,4,-12
178_46_-7_63.675538647795555,63.675538647795555,46,-7
178_43_-42_135.64987360755543,135.64987360755543,43,-42
178_11_-10_3.8926374858631707,3.8926374858631707,11,-10
178_-16_-22_40.97698988826668,40.97698988826668,-16,-22
180_0_50_162.23937290075926,162.23937290075926,0,50
180_3_-2_2.5006560567776446,2.5006560567776446,3,-2
180_-43_-26_97.46469511787461,97.46469511787461,-43,-26
180_5_32_72.26778832835716,72.26778832835716,5,32
180_2_-29_24.539729479619634,24.539729479619634,2,-29
180_-21_-31_157.43987513740348,157.43987513740348,-21,-31
180_31_-16_23.403079043206784,23.403079043206784,31,-16
180_-25_-46_142.63845783824655,142.63845783824655,-25,-46
180_-27_-3_128.72738680765653,128.72738680765653,-27,-3
180_-8_11_33.398238785866226,33.398238785866226,-8,11
182_45_17_33.76481934185018,33.76481934185018,45,17
182_5_47_18.937325990355262,18.937325990355262,5,47
182_-38_-2_139.02462295450837,139.02462295450837,-38,-2
182_7_46_35.13606382711407,35.13606382711407,7,46
182_18_-15_27.01370582124885,27.01370582124885,18,-15
182_5_-35_152.5863143860703,152.5863143860703,5,-35
182_43_18_24.67148657168913,24.67148657168913,43,18
182_-49_-4_84.99886152162509,84.99886152162509,-49,-4
182_21_-38_16.74643837044268,16.74643837044268,21,-38
182_43_45_12.29401952421901,12.29401952421901,43,45
184_-43_-34_122.23556590714405,122.23556590714405,-43,-34
184_30_29_98.13347540891851,98.13347540891851,30,29
184_-23_-24_90.79946374631862,90.79946374631862,-23,-24
184_-33_12_89.60919196675066,89.60919196675066,-33,12
184_-15_-4_125.93815296294393,125.93815296294393,-15,-4
184_-20_-14_26.246527217163933,26.246527217163933,-20,-14
184_-4_47_28.984818810345025,28.984818810345025,-4,47
184_10_2_106.67977270451652,106.67977270451652,10,2
184_30_22_152.63268660052873,152.63268660052873,30,22
184_-4_-7_63.43737415070661,63.43737415070661,-4,-7
186_7_-13_82.2037952689865,82.2037952689865,7,-13
186_-45_-38_101.87104871550248,101.87104871550248,-45,-38
186_7_25_139.84700293085427,139.84700293085427,7,25
186_11_32_120.84822565118179,120.84822565118179,11,32
186_-10_-23_154.2134761850367,154.2134761850367,-10,-23
186_-27_-34_73.70747005207534,73.70747005207534,-27,-34
186_-10_-39_44.92048038259608,44.92048038259608,-10,-39
186_-47_23_167.21687940766503,167.21687940766503,-47,23
186_28_1_152.60793997666073,152.60793997666073,28,1
186_-28_-3_140.6488628998344,140.6488628998344,-28,-3
188_47_33_161.1746300098348,161.1746300098348,47,33
188_-43_35_167.93618964658168,167.93618964658168,-43,35
188_13_-3_60.48853949374399,60.48853949374399,13,-3
188_44_43_70.95342614357475,70.95342614357475,44,43
188_30_41_78.75128159600833,78.75128159600833,30,41
188_9_11_155.16579729079942,155.16579729079942,9,11
188_-33_1_25.11498087167391,25.11498087167391,-33,1
188_27_-47_79.90480737781793,79.90480737781793,27,-47
188_-37_1_81.32780881678922,81.32780881678922,-37,1
188_8_7_44.45827052251435,44.45827052251435,8,7
190_31_-29_106.15715552522532,106.15715552522532,31,-29
190_-29_0_155.76058835565476,155.76058835565476,-29,0
190_21_-12_145.82935503325598,145.82935503325598,21,-12
190_50_-38_48.28836365651576,48.28836365651576,50,-38
190_40_-37_48.001426886103225,48.001426886103225,40,-37
190_25_-36_24.571203373207084,24.571203373207084,25,-36
190_-11_-9_108.09427751022059,108.09427751022059,-11,-9
190_-47_23_156.51753921817067,156.51753921817067,-47,23
190_-17_-17_47.01513231677333,47.01513231677333,-17,-17
190_-29_-1_108.41812134105045,108.41812134105045,-29,-1
192_29_8_117.75786538307081,117.75786538307081,29,8
192_46_33_76.846491719442,76.846491719442,46,33
192_-14_-14_50.94422421031864,50.94422421031864,-14,-14
192_18_14_61.61594285098459,61.61594285098459,18,14
192_-33_26_163.2256364783724,163.2256364783724,-33,26
192_47_-30_103.10778330507088,103.10778330507088,47,-30
192_4_36_147.48170555876172,147.48170555876172,4,36
192_1_-45_92.78906934714901,92.78906934714901,1,-45
192_-39_4_141.22767899105193,141.22767899105193,-39,4
192_-33_1_72.45280459833312,72.45280459833312,-33,1
194_40_25_164.66872232672915,164.66872232672915,40,25
194_-21_-22_77.69683984295611,77.69683984295611,-21,-22
194_-13_30_170.25942849890114,170.25942849890114,-13,30
194_11_34_13.15029539917065,13.15029539917065,11,34
194_20_17_129.18361917605245,129.18361917605245,20,17
194_6_33_123.87922987521327,123.87922987521327,6,33
194_-37_38_105.28548428762366,105.28548428762366,-37,38
194_-4_-39_41.5832334948889,41.5832334948889,-4,-39
194_8_-27_127.88940375664659,127.88940375664659,8,-27
194_-31_25_69.68670911315039,69.68670911315039,-31,25
196_-42_-37_109.63871254382438,109.63871254382438,-42,-37
196_-33_5_176.75865541411946,176.75865541411946,-33,5
196_23_-6_39.65157208494574,39.65157208494574,23,-6
196_-16_-34_32.53761570859579,32.53761570859579,-16,-34
196_7_-18_100.66008957849127,100.66008957849127,7,-18
196_-8_12_45.17738546877066,45.17738546877066,-8,12
196_28_27_64.87366187759285,64.87366187759285,28,27
196_18_48_81.75200497992192,81.75200497992192,18,48
196_28_-11_27.553111961087982,27.553111961087982,28,-11
196_28_-41_165.2344554127931,165.2344554127931,28,-41
198_19_14_89.91957904272606,89.91957904272606,19,14
