name,rotation,shift_x,shift_y
312_-47_-26_140.37350564026735,140.37350564026735,-47,-26
312_11_-29_10.320535288668829,10.320535288668829,11,-29
312_0_28_42.859318163959735,42.859318163959735,0,28
312_-47_-18_10.085180481527425,10.085180481527425,-47,-18
312_35_13_129.211773316775,129.211773316775,35,13
312_2_-46_46.462460018947006,46.462460018947006,2,-46
312_-32_27_102.47544215569104,102.47544215569104,-32,27
312_42_12_72.42582940632691,72.42582940632691,42,12
312_1_-5_118.66683333085005,118.66683333085005,1,-5
312_13_-28_131.77802615643927,131.77802615643927,13,-28
315_-19_-44_4.406735494086569,4.406735494086569,-19,-44
315_-48_36_122.7715215212488,122.7715215212488,-48,36
315_28_40_95.99325338230157,95.99325338230157,28,40
315_3_39_107.76176810492963,107.76176810492963,3,39
315_-11_41_121.52248027577403,121.52248027577403,-11,41
315_3_-17_28.482450636761516,28.482450636761516,3,-17
315_8_-24_136.99063392887072,136.99063392887072,8,-24
315_-14_-48_69.53708504440634,69.53708504440634,-14,-48
315_-33_-37_102.66019011572918,102.66019011572918,-33,-37
315_14_29_134.86091855816076,134.86091855816076,14,29
318_37_-30_22.026864334404063,22.026864334404063,37,-30
318_5_1_82.98174534096721,82.98174534096721,5,1
318_37_-24_118.58504023945879,118.58504023945879,37,-24
318_40_-26_150.21264429680983,150.21264429680983,40,-26
318_-49_6_136.81502886709012,136.81502886709012,-49,6
318_4_37_57.28396163328917,57.28396163328917,4,37
318_2_-6_22.06043260451701,22.06043260451701,2,-6
318_-17_-3_74.25551137424104,74.25551137424104,-17,-3
318_-29_-37_17.370299599482422,17.370299599482422,-29,-37
318_35_26_150.90497533978237,150.90497533978237,35,26
321_25_-6_51.97159642836917,51.97159642836917,25,-6
321_36_46_175.73644068310378,175.73644068310378,36,46
321_-44_-27_112.85900218641041,112.85900218641041,-44,-27
321_2_-3_39.43425682570308,39.43425682570308,2,-3
321_19_10_92.74069446298937,92.74069446298937,19,10
321_-25_41_56.15615127389993,56.15615127389993,-25,41
321_-20_47_100.08437830232535,100.08437830232535,-20,47
321_-25_28_99.80829199043148,99.80829199043148,-25,28
321_-47_-47_18.524150390248593,18.524150390248593,-47,-47
321_28_-10_125.6055525063826,125.6055525063826,28,-10
324_38_25_161.05836485505338,161.05836485505338,38,25
324_-48_-20_100.99059192755263,100.99059192755263,-48,-20
324_-48_-14_122.47539123732749,122.47539123732749,-48,-14
324_-19_-40_23.986484640069786,23.986484640069786,-19,-40
324_-38_-12_95.29801019888271,95.29801019888271,-38,-12
324_25_7_111.8852559866874,111.8852559866874,25,7
324_18_-31_6.681486364573459,6.681486364573459,18,-31
324_-18_-28_147.63454839459942,147.63454839459942,-18,-28
324_27_-13_80.4629336453151,80.4629336453151,27,-13
324_43_13_83.34165327544798,83.34165327544798,43,13
327_2_37_152.74242367511988,152.74242367511988,2,37
327_-18_23_116.76579738523282,116.76579738523282,-18,23
327_-33_4_107.31990601877361,107.31990601877361,-33,4
327_-49_-31_110.33985926593574,110.33985926593574,-49,-31
327_12_14_173.89662377244247,173.89662377244247,12,14
327_16_46_173.4067366861113,173.4067366861113,16,46
327_-24_-3_22.279773977613058,22.279773977613058,-24,-3
327_-49_0_88.14161051973427,88.14161051973427,-49,0
327_3_-8_94.25866687016361,94.25866687016361,3,-8
327_49_8_94.63660007939349,94.63660007939349,49,8
330_-32_-7_127.18891723233692,127.18891723233692,-32,-7
330_28_2_32.600142354930824,32.600142354930824,28,2
330_-39_-11_110.63781802339278,110.63781802339278,-39,-11
330_20_-29_31.474391591349697,31.474391591349697,20,-29
330_-5_10_134.12181920384361,134.12181920384361,-5,10
330_-23_-20_49.11752791314242,49.11752791314242,-23,-20
330_-31_20_13.884466686132427,13.884466686132427,-31,20
330_48_33_134.1199104751903,134.1199104751903,48,33
330_-33_20_133.7398975691902,133.7398975691902,-33,20
330_-4_-31_63.967093987673984,63.967093987673984,-4,-31
333_-9_-16_42.7233871255832,42.7233871255832,-9,-16
333_-35_-1_30.6788193676691,30.6788193676691,-35,-1
333_41_-31_23.100654223837665,23.100654223837665,41,-31
333_-17_-29_135.09363704098197,135.09363704098197,-17,-29
333_7_-11_47.1440793910173,47.1440793910173,7,-11
333_-1_-10_67.45053747403809,67.45053747403809,-1,-10
333_-43_-44_55.46562366644505,55.46562366644505,-43,-44
333_25_-8_39.45139695185715,39.45139695185715,25,-8
333_-48_41_19.508969361533694,19.508969361533694,-48,41
333_-38_-16_167.910013006007,167.910013006007,-38,-16
336_24_37_133.66356961389468,133.66356961389468,24,37
336_29_29_105.9008254414608,105.9008254414608,29,29
336_14_-49_61.352511032234204,61.352511032234204,14,-49
336_-23_-36_97.60388259427734,97.60388259427734,-23,-36
336_1_-47_73.6994414506777,73.6994414506777,1,-47
336_-34_-48_115.62929934020055,115.62929934020055,-34,-48
336_-43_36_85.57165700925411,85.57165700925411,-43,36
336_-10_31_136.05006061628393,136.05006061628393,-10,31
336_25_-12_161.62564665455582,161.62564665455582,25,-12
336_-38_-44_10.567545424365308,10.567545424365308,-38,-44
339_-33_-26_117.78904896999667,117.78904896999667,-33,-26
339_-26_-40_108.5518295840522,108.5518295840522,-26,-40
339_2_11_24.952077288556655,24.952077288556655,2,11
339_18_-3_6.352976965350559,6.352976965350559,18,-3
339_-17_18_114.3009418894435,114.3009418894435,-17,18
339_-26_22_128.7933496851227,128.7933496851227,-26,22
339_44_-5_67.92547754431862,67.92547754431862,44,-5
339_17_-11_91.75604031089541,91.75604031089541,17,-11
339_-41_44_56.642801770655204,56.642801770655204,-41,44
339_37_-24_67.62032741011657,67.62032741011657,37,-24
342_-13_-17_76.22837354572724,76.22837354572724,-13,-17
342_-25_3_80.06664242311619,80.06664242311619,-25,3
342_29_3_0.9567784052070539,0.9567784052070539,29,3
342_-37_-3_53.91219747206016,53.91219747206016,-37,-3
342_30_45_164.21562771023838,164.21562771023838,30,45
342_28_39_46.86825573701734,46.86825573701734,28,39
342_14_48_168.54579533646591,168.54579533646591,14,48
342_15_-14_67.15599437007961,67.15599437007961,15,-14
342_16_-6_64.0482118155975,64.0482118155975,16,-6
342_28_-18_10.477652933107835,10.477652933107835,28,-18
345_-2_8_63.57120122904789,63.57120122904789,-2,8
345_46_21_106.29106700869613,106.29106700869613,46,21
345_43_9_113.87978106263789,113.87978106263789,43,9
345_7_-23_121.80146616657622,121.80146616657622,7,-23
345_19_11_51.66083385599277,51.66083385599277,19,11
345_-33_-42_48.064494632158315,48.064494632158315,-33,-42
345_17_-25_104.10632641367914,104.10632641367914,17,-25
345_35_8_117.85516329279878,117.85516329279878,35,8
345_-23_-2_58.554668799522666,58.554668799522666,-23,-2
345_-12_-31_123.87387474346934,123.87387474346934,-12,-31
348_-28_-29_127.4509197143594,127.4509197143594,-28,-29
348_-1_18_139.19417141897287,139.19417141897287,-1,18
348_16_-20_84.88398788024455,84.88398788024455,16,-20
348_50_48_26.841181156128393,26.841181156128393,50,48
348_-45_34_146.42289412991656,146.42289412991656,-45,34
348_-2_50_0.04061265021146032,0.04061265021146032,-2,50
348_31_33_162.12461594664555,162.12461594664555,31,33
348_-12_11_74.20372937260063,74.20372937260063,-12,11
348_48_-9_148.69198132284882,148.69198132284882,48,-9
348_-46_-44_135.29628800008297,135.29628800008297,-46,-44
351_42_11_167.51267121312767,167.51267121312767,42,11
351_-15_38_49.92077472520433,49.92077472520433,-15,38
351_-7_-2_141.5237447610167,141.5237447610167,-7,-2
351_27_-31_61.782182011635875,61.782182011635875,27,-31
351_-42_27_88.81903469571883,88.81903469571883,-42,27
351_40_-25_50.57695498559218,50.57695498559218,40,-25
351_4_-44_50.45755277171388,50.45755277171388,4,-44
351_14_11_41.91458730575923,41.91458730575923,14,11
351_6_46_113.07022451148381,113.07022451148381,6,46
351_14_-43_150.74307959939344,150.74307959939344,14,-43
354_-5_-2_1.2926342962310677,1.2926342962310677,-5,-2
354_-11_2_42.858984531345875,42.858984531345875,-11,2
354_16_36_2.67987539478651,2.67987539478651,16,36
354_-8_12_5.1840458742889,5.1840458742889,-8,12
354_-13_9_177.02149525770412,177.02149525770412,-13,9
354_49_6_73.849194115651,73.849194115651,49,6
354_42_33_70.09870145131197,70.09870145131197,42,33
354_22_0_86.03007377358882,86.03007377358882,22,0
354_-46_-17_152.21903363179243,152.21903363179243,-46,-17
354_-37_21_117.41339469424608,117.41339469424608,-37,21
357_30_38_165.65811518055966,165.65811518055966,30,38
357_-8_-23_140.05491519841075,140.05491519841075,-8,-23
357_-8_39_31.908144309807753,31.908144309807753,-8,39
357_15_9_157.72856229917514,157.72856229917514,15,9
357_-4_-19_69.22744457109084,69.22744457109084,-4,-19
357_-41_12_67.48999741736206,67.48999741736206,-41,12
357_-2_-39_87.46230362018743,87.46230362018743,-2,-39
357_50_9_41.95706788242131,41.95706788242131,50,9
357_44_46_52.69934094907144,52.69934094907144,44,46
357_-2_37_173.52219301968177,173.52219301968177,-2,37
360_38_-30_133.42715383216756,133.42715383216756,38,-30
360_-21_40_20.6405563420277,20.6405563420277,-21,40
360_-16_-47_121.07539777629519,121.07539777629519,-16,-47
360_40_-14_114.28686005694982,114.28686005694982,40,-14
360_20_-45_170.77437481316844,170.77437481316844,20,-45
360_-29_-29_170.61277926549323,170.61277926549323,-29,-29
360_2_28_66.06060248951542,66.06060248951542,2,28
360_4_28_66.7456299783552,66.7456299783552,4,28
360_-28_-7_137.76445982893867,137.76445982893867,-28,-7
360_-25_39_117.9379258793757,117.9379258793757,-25,39
363_-40_2_67.80066938228578,67.80066938228578,-40,2
363_-48_-40_108.2661893816428,108.2661893816428,-48,-40
363_-21_35_18.90255357207008,18.90255357207008,-21,35
363_8_-27_47.047362694369866,47.047362694369866,8,-27
363_-1_-3_64.63717776810942,64.63717776810942,-1,-3
363_-39_45_86.60089762913732,86.60089762913732,-39,45
363_22_40_57.350374167022785,57.350374167022785,22,40
363_-43_-17_13.539462388155462,13.539462388155462,-43,-17
363_37_32_115.07135030969226,115.07135030969226,37,32
363_-31_42_22.502094913779523,22.502094913779523,-31,42
366_-22_-16_56.93469617161655,56.93469617161655,-22,-16
366_24_3_6.07719347866553,6.07719347866553,24,3
366_-2_30_108.74051775039851,108.74051775039851,-2,30
366_45_-1_86.37547497413165,86.37547497413165,45,-1
366_-46_-25_12.725202363070855,12.725202363070855,-46,-25
366_-17_-33_32.89351102079272,32.89351102079272,-17,-33
366_-28_2_55.759591954487426,55.759591954487426,-28,2
366_-26_28_88.48118054422494,88.48118054422494,-26,28
366_-18_-48_3.964043402624048,3.964043402624048,-18,-48
366_42_-15_164.53941422400376,164.53941422400376,42,-15
369_-33_-36_153.84415177859532,153.84415177859532,-33,-36
369_-29_-49_160.41817170879173,160.41817170879173,-29,-49
369_15_-13_132.86044966656644,132.86044966656644,15,-13
369_-39_49_154.19434029188668,154.19434029188668,-39,49
369_-19_-36_123.6760946453858,123.6760946453858,-19,-36
369_6_-16_85.44553275167739,85.44553275167739,6,-16
369_32_-41_134.6005325337101,134.6005325337101,32,-41
369_50_-47_114.21019331902677,114.21019331902677,50,-47
369_5_0_146.20947171905925,146.20947171905925,5,0
369_30_38_171.74696919442138,171.74696919442138,30,38
372_-47_27_177.68430947410835,177.68430947410835,-47,27
372_14_28_40.19854416003577,40.19854416003577,14,28
372_7_0_117.79322157363873,117.79322157363873,7,0
372_18_-49_66.70775746521048,66.70775746521048,18,-49
372_37_28_85.77070706371573,85.77070706371573,37,28
372_13_44_119.33460149247826,119.33460149247826,13,44
372_-26_49_62.500172339006426,62.500172339006426,-26,49
372_34_-23_111.2763954916875,111.2763954916875,34,-23
372_26_30_164.49194708172868,164.49194708172868,26,30
372_-25_10_55.106872437216744,55.106872437216744,-25,10
375_-20_-32_136.03412196978118,136.03412196978118,-20,-32
375_40_-18_9.576719697929455,9.576719697929455,40,-18
375_-25_28_1.451423696462214,1.451423696462214,-25,28
375_-36_-41_38.239704469396514,38.239704469396514,-36,-41
375_-16_-27_104.5900395726638,104.5900395726638,-16,-27
375_28_-7_95.46937955468081,95.46937955468081,28,-7
375_-36_-49_46.21635075990183,46.21635075990183,-36,-49
375_47_26_124.42379085312126,124.42379085312126,47,26
375_40_30_115.56257966564675,115.56257966564675,40,30
375_-37_-14_170.7746187228809,170.7746187228809,-37,-14
378_28_-38_146.7472124013512,146.7472124013512,28,-38
378_36_-27_58.960541876712036,58.960541876712036,36,-27
378_26_40_53.4022973339283,53.4022973339283,26,40
378_-35_37_43.15547048110556,43.15547048110556,-35,37
378_-27_14_109.66984860983226,109.66984860983226,-27,14
378_-12_44_11.261182244671621,11.261182244671621,-12,44
378_-27_-23_159.7299671356638,159.7299671356638,-27,-23
378_5_30_137.19955633285662,137.19955633285662,5,30
378_46_-29_40.45791672058106,40.45791672058106,46,-29
378_-11_-5_173.4430792186306,173.4430792186306,-11,-5
381_-42_7_81.18380240298139,81.18380240298139,-42,7
381_4_45_38.87445763198683,38.87445763198683,4,45
381_21_-42_155.625043710435,155.625043710435,21,-42
381_-49_-16_85.22127544063976,85.22127544063976,-49,-16
381_34_6_109.38323187407798,109.38323187407798,34,6
381_-21_-24_38.86716188034501,38.86716188034501,-21,-24
381_15_-32_110.55873532154834,110.55873532154834,15,-32
381_30_45_92.7481861838793,92.7481861838793,30,45
381_47_-18_162.4832530829607,162.4832530829607,47,-18
381_-46_8_159.84685196136377,159.84685196136377,-46,8
384_-18_-27_35.357030372670074,35.357030372670074,-18,-27
384_24_3_21.239609585172893,21.239609585172893,24,3
384_4_19_145.04819895837034,145.04819895837034,4,19
384_24_20_117.01476989403382,117.01476989403382,24,20
384_23_17_39.638855041134654,39.638855041134654,23,17
384_-13_31_139.7911059199163,139.7911059199163,-13,31
384_-11_26_10.305636801114154,10.305636801114154,-11,26
384_2_15_76.31907711914357,76.31907711914357,2,15
384_13_-42_147.550913199089,147.550913199089,13,-42
384_-45_-11_57.57313290309495,57.57313290309495,-45,-11
387_-48_7_74.38047906500135,74.38047906500135,-48,7
387_-20_-10_131.56543496129805,131.56543496129805,-20,-10
387_-19_-45_39.458248628927905,39.458248628927905,-19,-45
387_-38_31_5.9531709965669295,5.9531709965669295,-38,31
387_39_-27_54.194546414802254,54.194546414802254,39,-27
387_-39_-28_33.721284483209544,33.721284483209544,-39,-28
387_40_-16_24.69792383802389,24.69792383802389,40,-16
387_13_19_11.467627433886378,11.467627433886378,13,19
387_-49_31_122.1470913943252,122.1470913943252,-49,31
387_20_42_48.01935630352071,48.01935630352071,20,42
390_20_-41_60.9034794084685,60.9034794084685,20,-41
390_10_25_112.94479121510588,112.94479121510588,10,25
390_-26_43_118.3810844855807,118.3810844855807,-26,43
390_44_15_88.05471232060938,88.05471232060938,44,15
390_-11_7_100.1074727982491,100.1074727982491,-11,7
390_-38_-40_175.35534166309304,175.35534166309304,-38,-40
390_12_41_78.01837783109082,78.01837783109082,12,41
390_-30_-39_146.71959039564186,146.71959039564186,-30,-39
390_18_39_123.98906176778921,123.98906176778921,18,39
390_-16_-27_121.91667868196454,121.91667868196454,-16,-27
393_21_11_169.90096266605607,169.90096266605607,21,11
393_-44_-46_150.46662259233034,150.46662259233034,-44,-46
393_25_-28_149.69821597774333,149.69821597774333,25,-28
393_-6_-35_26.582294076868344,26.582294076868344,-6,-35
393_-23_34_35.80694404360625,35.80694404360625,-23,34
393_-48_32_36.86955349355303,36.86955349355303,-48,32
393_22_-46_97.02981332317574,97.02981332317574,22,-46
393_-46_-12_5.038860652085837,5.038860652085837,-46,-12
393_-42_-48_176.84766418839888,176.84766418839888,-42,-48
393_-37_-15_86.77795664178186,86.77795664178186,-37,-15
396_34_-20_98.07076655648859,98.07076655648859,34,-20
396_-31_-30_86.92349204609152,86.92349204609152,-31,-30
396_-29_-18_171.51179830109137,171.51179830109137,-29,-18
396_-37_40_35.296080066419016,35.296080066419016,-37,40
396_19_16_25.104820132416087,25.104820132416087,19,16
396_14_43_146.65828429892815,146.65828429892815,14,43
396_49_25_139.12673710192044,139.12673710192044,49,25
396_28_39_44.97028908679541,44.97028908679541,28,39
396_-2_-21_52.640298584740215,52.640298584740215,-2,-21
396_2_-10_130.68265204017507,130.68265204017507,2,-10
399_-48_-37_9.064262878527968,9.064262878527968,-48,-37
399_-26_-25_40.78271615125051,40.78271615125051,-26,-25
399_-24_-42_88.85383893569326,88.85383893569326,-24,-42
399_-30_36_59.01129571491171,59.01129571491171,-30,36
399_-21_-6_17.977122411758973,17.977122411758973,-21,-6
399_-40_46_1.2581623105726227,1.2581623105726227,-40,46
399_-23_41_26.27457449141086,26.27457449141086,-23,41
399_5_-20_33.784004775811525,33.784004775811525,5,-20
399_34_29_105.78090419944868,105.78090419944868,34,29
399_11_2_0.6533299769599042,0.6533299769599042,11,2
402_-49_48_82.94757862362954,82.94757862362954,-49,48
402_-28_1_146.1220927892087,146.1220927892087,-28,1
402_26_39_13.846969484137801,13.846969484137801,26,39
402_-14_-12_15.34878100249184,15.34878100249184,-14,-12
402_24_7_28.954169737833244,28.954169737833244,24,7
402_-28_17_84.96640128724253,84.96640128724253,-28,17
402_-11_-27_85.80032583416865,85.80032583416865,-11,-27
402_-47_12_77.30690248552898,77.30690248552898,-47,12
402_17_-26_52.967082202306955,52.967082202306955,17,-26
402_-33_-27_135.89544736135295,135.89544736135295,-33,-27
405_-23_-42_102.92127799954758,102.92127799954758,-23,-42
405_-33_6_92.0369312644725,92.0369312644725,-33,6
405_-33_11_56.533693925396705,56.533693925396705,-33,11
405_-28_21_73.18072368114804,73.18072368114804,-28,21
405_47_-12_156.57925044242103,156.57925044242103,47,-12
405_0_44_127.80863275055671,127.80863275055671,0,44
405_34_-12_30.21410581320844,30.21410581320844,34,-12
405_6_40_6.017844606307385,6.017844606307385,6,40
405_-15_-27_87.03321762696072,87.03321762696072,-15,-27
405_-35_8_49.456787957515566,49.456787957515566,-35,8
408_-35_-25_142.94102633348157,142.94102633348157,-35,-25
408_20_1_154.72044085247518,154.72044085247518,20,1
408_27_-22_29.754328109663717,29.754328109663717,27,-22
408_-21_-43_109.24823869672558,109.24823869672558,-21,-43
408_-4_-2_131.4930123184191,131.4930123184191,-4,-2
408_-24_-44_86.03993417801914,86.03993417801914,-24,-44
408_-26_-20_90.28932602991175,90.28932602991175,-26,-20
408_4_29_149.0670945233834,149.0670945233834,4,29
408_9_49_8.665511009454848,8.665511009454848,9,49
408_32_39_116.55421294053022,116.55421294053022,32,39
411_22_-8_1.898374136406578,1.898374136406578,22,-8
411_-11_27_16.505470469091605,16.505470469091605,-11,27
411_31_-7_14.305458185451112,14.305458185451112,31,-7
411_12_-6_40.45669592935513,40.45669592935513,12,-6
411_-41_28_125.0114016110008,125.0114016110008,-41,28
411_-46_-31_2.464225653141332,2.464225653141332,-46,-31
