name,rotation,shift_x,shift_y
136_-17_-32_18.03593283138167,18.03593283138167,-17,-32
136_-10_22_86.06501128584566,86.06501128584566,-10,22
136_32_-30_162.34377926486826,162.34377926486826,32,-30
136_50_-2_114.34049006735343,114.34049006735343,50,-2
139_31_35_143.4172972129131,143.4172972129131,31,35
139_-48_-38_16.96308972432384,16.96308972432384,-48,-38
139_-38_-13_68.80995842549817,68.80995842549817,-38,-13
139_-12_-8_78.50589485612774,78.50589485612774,-12,-8
139_35_13_25.927139531820714,25.927139531820714,35,13
139_-17_38_15.471193875294228,15.471193875294228,-17,38
139_10_-42_11.965302756950877,11.965302756950877,10,-42
139_-10_-27_55.87036538268458,55.87036538268458,-10,-27
139_-7_-28_154.64354088016353,154.64354088016353,-7,-28
139_6_2_65.36666574905655,65.36666574905655,6,2
142_27_-12_120.40206994237349,120.40206994237349,27,-12
142_-45_27_59.522302495441174,59.522302495441174,-45,27
142_34_3_126.9960356032181,126.9960356032181,34,3
142_18_-12_63.03001830673979,63.03001830673979,18,-12
142_-44_25_127.10429613160984,127.10429613160984,-44,25
142_39_42_136.7781290258549,136.7781290258549,39,42
142_-45_-7_121.07878418768354,121.07878418768354,-45,-7
142_32_-7_76.78938925710656,76.78938925710656,32,-7
142_-42_17_60.057967108879595,60.057967108879595,-42,17
142_11_-23_17.216069705733677,17.216069705733677,11,-23
145_11_38_11.212659096711368,11.212659096711368,11,38
145_-48_28_145.77267717568785,145.77267717568785,-48,28
145_29_35_35.574070242494344,35.574070242494344,29,35
145_40_-26_47.094002274129565,47.094002274129565,40,-26
145_-35_-13_41.85057522141017,41.85057522141017,-35,-13
145_-2_41_1.5658398688867319,1.5658398688867319,-2,41
145_4_26_156.30310429764347,156.30310429764347,4,26
145_49_-26_155.46100990015418,155.46100990015418,49,-26
145_-19_48_129.08707281565484,129.08707281565484,-19,48
145_35_4_123.38821379644396,123.38821379644396,35,4
148_-29_30_91.46419059761774,91.46419059761774,-29,30
148_10_0_131.14030675334476,131.14030675334476,10,0
148_-41_30_80.75440533358143,80.75440533358143,-41,30
148_-38_-37_107.81699770049555,107.81699770049555,-38,-37
148_-39_44_98.67101321001675,98.67101321001675,-39,44
148_35_-6_107.96173855880552,107.96173855880552,35,-6
148_37_-3_43.556508594067495,43.556508594067495,37,-3
148_-36_1_7.141993354481214,7.141993354481214,-36,1
148_-29_6_163.0783714722806,163.0783714722806,-29,6
148_-15_24_103.78108519264109,103.78108519264109,-15,24
151_-6_5_110.88263955817112,110.88263955817112,-6,5
151_35_-6_169.8844446346315,169.8844446346315,35,-6
151_-36_-20_142.7328419478686,142.7328419478686,-36,-20
151_35_23_123.36332911422275,123.36332911422275,35,23
151_26_39_15.501497658780252,15.501497658780252,26,39
151_11_-36_138.53047823961768,138.53047823961768,11,-36
151_-9_-43_151.5615289443003,151.5615289443003,-9,-43
151_-48_31_111.42096047369229,111.42096047369229,-48,31
151_46_18_121.51550018978604,121.51550018978604,46,18
151_-4_44_36.91897002574555,36.91897002574555,-4,44
154_38_-47_100.36617490330293,100.36617490330293,38,-47
154_-39_-28_65.6659017352546,65.6659017352546,-39,-28
154_23_-1_31.659873747480617,31.659873747480617,23,-1
154_-25_-2_49.260558051407564,49.260558051407564,-25,-2
154_-23_-38_166.4621733635056,166.4621733635056,-23,-38
154_38_41_149.61516185866367,149.61516185866367,38,41
154_30_-9_140.71755953884647,140.71755953884647,30,-9
154_-40_20_156.4996000077399,156.4996000077399,-40,20
154_48_-16_95.96201160652099,95.96201160652099,48,-16
154_10_30_53.11427439056401,53.11427439056401,10,30
157_0_-15_146.95611486261123,146.95611486261123,0,-15
157_-14_-48_143.95025399746896,143.95025399746896,-14,-48
157_-10_4_24.076705015391834,24.076705015391834,-10,4
157_-6_36_73.85604697110246,73.85604697110246,-6,36
157_-7_4_176.63087794293895,176.63087794293895,-7,4
157_15_5_15.582752065292718,15.582752065292718,15,5
157_-5_32_170.31422742616135,170.31422742616135,-5,32
157_36_31_80.51777769833386,80.51777769833386,36,31
157_34_18_166.50385016384837,166.50385016384837,34,18
157_-47_9_140.25634025004103,140.25634025004103,-47,9
160_-43_2_128.33113342633658,128.33113342633658,-43,2
160_-49_-29_150.09305867609828,150.09305867609828,-49,-29
160_12_34_173.57196905468643,173.57196905468643,12,34
160_16_-41_83.6773314812683,83.6773314812683,16,-41
160_-46_-15_96.21731855116106,96.21731855116106,-46,-15
160_-22_20_84.10343569036881,84.10343569036881,-22,20
160_44_1_101.35224799915754,101.35224799915754,44,1
160_28_-18_157.53003532034037,157.53003532034037,28,-18
160_-13_-48_94.62096207004667,94.62096207004667,-13,-48
160_-19_48_123.83889786810856,123.83889786810856,-19,48
163_-41_-13_49.85824826886718,49.85824826886718,-41,-13
163_23_-40_170.7848122282919,170.7848122282919,23,-40
163_38_35_18.253167580495212,18.253167580495212,38,35
163_3_33_56.38582178169238,56.38582178169238,3,33
163_-21_-11_36.65960228928803,36.65960228928803,-21,-11
163_9_5_141.6416229853618,141.6416229853618,9,5
163_37_34_98.20200069107072,98.20200069107072,37,34
163_0_-19_101.1002821434693,101.1002821434693,0,-19
163_1_-36_85.40696631346972,85.40696631346972,1,-36
163_15_-31_76.33522501154972,76.33522501154972,15,-31
166_-42_3_120.03912699725727,120.03912699725727,-42,3
166_-4_-30_130.05547252011004,130.05547252011004,-4,-30
166_-5_47_118.3774046423598,118.3774046423598,-5,47
166_19_0_110.51420429181839,110.51420429181839,19,0
166_3_-28_159.05103377010965,159.05103377010965,3,-28
166_45_47_171.56293767296836,171.56293767296836,45,47
166_49_-7_8.639223911190255,8.639223911190255,49,-7
166_35_30_63.14323338080545,63.14323338080545,35,30
166_-25_-29_173.22082497094354,173.22082497094354,-25,-29
166_12_-1_51.27399524705644,51.27399524705644,12,-1
169_23_-37_98.76020665688745,98.76020665688745,23,-37
169_2_-22_35.79751750720605,35.79751750720605,2,-22
169_-46_-5_146.65093257178358,146.65093257178358,-46,-5
169_20_-49_53.81101919191903,53.81101919191903,20,-49
169_-38_-43_42.30164683765686,42.30164683765686,-38,-43
169_-38_-17_14.938228218580461,14.938228218580461,-38,-17
169_49_-13_121.42767517445868,121.42767517445868,49,-13
169_-35_-43_18.90986146847901,18.90986146847901,-35,-43
169_-11_16_161.93641752707083,161.93641752707083,-11,16
169_25_22_108.8014611654026,108.8014611654026,25,22
172_44_-9_35.97439729430297,35.97439729430297,44,-9
172_-28_-20_144.47953705477732,144.47953705477732,-28,-20
172_-36_26_15.758136142410386,15.758136142410386,-36,26
172_-12_-17_67.8318483807895,67.8318483807895,-12,-17
172_28_-31_158.69015262202169,158.69015262202169,28,-31
172_10_-22_120.34084092989875,120.34084092989875,10,-22
172_27_44_139.20891105745213,139.20891105745213,27,44
172_45_19_79.96114304831089,79.96114304831089,45,19
172_18_18_80.15034063114054,80.15034063114054,18,18
172_43_26_76.31120951924058,76.31120951924058,43,26
175_-48_-8_27.19270171775922,27.19270171775922,-48,-8
175_10_-27_73.42344844858167,73.42344844858167,10,-27
175_25_-33_152.40354647131778,152.40354647131778,25,-33
175_-19_-8_0.38181759315720354,0.38181759315720354,-19,-8
175_2_-36_2.5372312506881256,2.5372312506881256,2,-36
175_-17_-19_68.84378417738088,68.84378417738088,-17,-19
175_-8_-20_126.54743068567001,126.54743068567001,-8,-20
175_-44_-24_89.58596200893066,89.58596200893066,-44,-24
175_25_8_14.802421960962668,14.802421960962668,25,8
175_40_-22_154.66509536789565,154.66509536789565,40,-22
178_28_-10_165.63828417116136,165.63828417116136,28,-10
178_35_1_51.58723372850746,51.58723372850746,35,1
178_-3_32_88.68461699963422,88.68461699963422,-3,32
178_39_-19_108.49957652078852,108.49957652078852,39,-19
178_40_-15_154.65116233760443,154.65116233760443,40,-15
178_-3_23_39.026157742500224,39.026157742500224,-3,23
178_20_8_67.40097983236709,67.40097983236709,20,8
178_0_24_66.54282288670358,66.54282288670358,0,24
178_14_3_11.432469839287538,11.432469839287538,14,3
178_16_-47_73.4866867730303,73.4866867730303,16,-47
181_44_-34_134.13006682420638,134.13006682420638,44,-34
181_23_28_38.22910903093687,38.22910903093687,23,28
181_35_-19_54.21628272589701,54.21628272589701,35,-19
181_-6_-7_15.60596803523643,15.60596803523643,-6,-7
181_46_-46_10.4594789944699,10.4594789944699,46,-46
181_-31_35_59.617652429318916,59.617652429318916,-31,35
181_46_22_116.02127609160024,116.02127609160024,46,22
181_-25_-45_42.489886512719686,42.489886512719686,-25,-45
181_-14_46_12.511826841367295,12.511826841367295,-14,46
181_-43_0_92.26828946220417,92.26828946220417,-43,0
184_47_40_90.54021412390763,90.54021412390763,47,40
184_32_-25_61.379991783377584,61.379991783377584,32,-25
184_-17_42_56.677384623376476,56.677384623376476,-17,42
184_36_36_8.228121959383639,8.228121959383639,36,36
184_-33_-22_92.02550053236867,92.02550053236867,-33,-22
184_4_46_88.4584772806121,88.4584772806121,4,46
184_-15_36_36.68823777983512,36.68823777983512,-15,36
184_-44_-33_112.67349632008249,112.67349632008249,-44,-33
184_-1_-11_90.87096864501729,90.87096864501729,-1,-11
184_50_12_29.121012256976847,29.121012256976847,50,12
187_-42_-23_131.48000077967347,131.48000077967347,-42,-23
187_-23_9_176.03973126571307,176.03973126571307,-23,9
187_33_0_92.14764655420035,92.14764655420035,33,0
187_-11_50_68.62842358416144,68.62842358416144,-11,50
187_7_-31_92.22454101426726,92.22454101426726,7,-31
187_-13_2_141.48095836630623,141.48095836630623,-13,2
187_15_-7_142.42949541707688,142.42949541707688,15,-7
187_11_-22_153.19606466217306,153.19606466217306,11,-22
187_-19_-3_36.85366509637088,36.85366509637088,-19,-3
187_-21_-41_49.60983037362012,49.60983037362012,-21,-41
190_17_47_26.931075018077287,26.931075018077287,17,47
190_-22_-9_68.17089333317406,68.17089333317406,-22,-9
190_-44_44_175.17853040099536,175.17853040099536,-44,44
190_4_-22_13.689756861568299,13.689756861568299,4,-22
190_3_-8_135.1053867034163,135.1053867034163,3,-8
190_5_39_148.25676890829203,148.25676890829203,5,39
190_-25_-44_104.04310156605422,104.04310156605422,-25,-44
190_-1_-20_166.54538832631846,166.54538832631846,-1,-20
190_33_-28_39.80830889164393,39.80830889164393,33,-28
190_-3_-6_125.81374138634366,125.81374138634366,-3,-6
193_-48_-4_39.119287023976575,39.119287023976575,-48,-4
193_13_-20_104.90869300002973,104.90869300002973,13,-20
193_-13_48_74.063848266696,74.063848266696,-13,48
193_2_6_0.9027109950114713,0.9027109950114713,2,6
193_-39_-39_170.82839887233797,170.82839887233797,-39,-39
193_21_-42_156.91944649521847,156.91944649521847,21,-42
193_6_-27_38.75193144368248,38.75193144368248,6,-27
193_50_3_145.32831924224357,145.32831924224357,50,3
193_35_6_68.57924015439427,68.57924015439427,35,6
193_26_-26_59.60679253719809,59.60679253719809,26,-26
196_-27_-2_35.09108078853085,35.09108078853085,-27,-2
196_44_-48_17.388918491988516,17.388918491988516,44,-48
196_30_2_103.73714524167013,103.73714524167013,30,2
196_25_6_124.8982470397357,124.8982470397357,25,6
196_49_21_9.243588445708193,9.243588445708193,49,21
196_-1_-12_6.292616614708358,6.292616614708358,-1,-12
196_-11_31_80.68510653309612,80.68510653309612,-11,31
196_-7_-13_134.91145457787326,134.91145457787326,-7,-13
196_46_41_102.56720196452252,102.56720196452252,46,41
196_-18_-35_108.7553265553857,108.7553265553857,-18,-35
199_-19_29_176.4530533349647,176.4530533349647,-19,29
199_41_25_21.440641220771646,21.440641220771646,41,25
199_37_-38_24.70920440126923,24.70920440126923,37,-38
199_-13_0_3.601156212814695,3.601156212814695,-13,0
199_-11_4_94.61505854055343,94.61505854055343,-11,4
199_34_33_42.9245469908573,42.9245469908573,34,33
199_-39_-14_49.046537430241145,49.046537430241145,-39,-14
199_49_-36_171.3639997703074,171.3639997703074,49,-36
199_27_-23_15.834030462690793,15.834030462690793,27,-23
199_15_-3_135.11957384608954,135.11957384608954,15,-3
202_44_-36_152.38941686900276,152.38941686900276,44,-36
202_42_22_163.6285170677645,163.6285170677645,42,22
202_-8_24_152.10615444180507,152.10615444180507,-8,24
202_-1_-3_171.93336131588774,171.93336131588774,-1,-3
202_39_46_88.06514951461021,88.06514951461021,39,46
202_24_2_5.626250734281834,5.626250734281834,24,2
202_-12_19_120.96802081427315,120.96802081427315,-12,19
202_36_40_154.71393457273476,154.71393457273476,36,40
202_34_-26_9.415072513596114,9.415072513596114,34,-26
202_34_13_167.92475554062037,167.92475554062037,34,13
205_39_-20_24.164810597417954,24.164810597417954,39,-20
205_-15_36_1.7947939601837026,1.7947939601837026,-15,36
205_-2_16_165.13857754490877,165.13857754490877,-2,16
205_-7_43_50.768808390415934,50.768808390415934,-7,43
205_44_-30_168.2716054639193,168.2716054639193,44,-30
205_2_-16_109.77621699571586,109.77621699571586,2,-16
205_43_-19_24.21453876661367,24.21453876661367,43,-19
205_6_7_62.499921954913574,62.499921954913574,6,7
205_-17_40_173.72033111917997,173.72033111917997,-17,40
205_39_-47_89.96559943845864,89.96559943845864,39,-47
208_31_17_123.54734337288392,123.54734337288392,31,17
208_-10_-16_134.1927772353048,134.1927772353048,-10,-16
208_-39_8_113.37900234188265,113.37900234188265,-39,8
208_17_10_171.11045557850755,171.11045557850755,17,10
208_32_45_164.06634538475157,164.06634538475157,32,45
208_5_-17_64.77447010571441,64.77447010571441,5,-17
208_-23_5_35.65625386425283,35.65625386425283,-23,5
208_39_-25_167.41425260504064,167.41425260504064,39,-25
208_11_-37_135.978033210463,135.978033210463,11,-37
208_-12_33_105.2588616640877,105.2588616640877,-12,33
211_13_-39_139.41292503961463,139.41292503961463,13,-39
211_37_-37_143.0425880324229,143.0425880324229,37,-37
211_41_4_143.1124416264836,143.1124416264836,41,4
211_-48_33_74.30051729831412,74.30051729831412,-48,33
211_12_7_141.11094025236076,141.11094025236076,12,7
211_41_26_41.130318173726266,41.130318173726266,41,26
211_16_26_57.53849743555743,57.53849743555743,16,26
211_47_38_146.6292225158452,146.6292225158452,47,38
211_41_10_114.78848886485977,114.78848886485977,41,10
211_-19_35_21.723999538154377,21.723999538154377,-19,35
214_-43_-38_174.0754742709065,174.0754742709065,-43,-38
214_-28_3_111.453798972975,111.453798972975,-28,3
214_29_-29_31.501953658361785,31.501953658361785,29,-29
214_20_19_157.8778636666878,157.8778636666878,20,19
214_-6_38_15.730451530744677,15.730451530744677,-6,38
214_-26_40_11.093664767734465,11.093664767734465,-26,40
214_6_-22_96.9965433595934,96.9965433595934,6,-22
214_39_-1_100.98192749863883,100.98192749863883,39,-1
214_48_6_125.23352385648812,125.23352385648812,48,6
214_43_47_164.9084977331914,164.9084977331914,43,47
217_-24_16_159.32394898980093,159.32394898980093,-24,16
217_-13_10_85.406532770871,85.406532770871,-13,10
217_-21_-37_164.41490989668316,164.41490989668316,-21,-37
217_46_-23_48.01178264114755,48.01178264114755,46,-23
217_-31_-25_166.03974716101445,166.03974716101445,-31,-25
217_-37_-25_56.17121478539091,56.17121478539091,-37,-25
217_-25_15_99.28748477430368,99.28748477430368,-25,15
217_-23_-45_124.7550864070693,124.7550864070693,-23,-45
217_-12_30_56.353132403463206,56.353132403463206,-12,30
217_-3_-16_65.5605162733541,65.5605162733541,-3,-16
220_6_-49_125.51320217446631,125.51320217446631,6,-49
220_3_18_11.320014280491701,11.320014280491701,3,18
220_25_-15_126.57304454903121,126.57304454903121,25,-15
220_41_-40_105.42389722872731,105.42389722872731,41,-40
220_-24_-5_22.404849190069875,22.404849190069875,-24,-5
220_15_-19_37.638814855467515,37.638814855467515,15,-19
220_6_15_57.55998649821895,57.55998649821895,6,15
220_-44_26_145.7281997053426,145.7281997053426,-44,26
220_-39_14_159.66333478702484,159.66333478702484,-39,14
220_-1_-38_161.73090045106437,161.73090045106437,-1,-38
223_27_32_107.46934940442452,107.46934940442452,27,32
223_37_12_166.84728835734663,166.84728835734663,37,12
223_22_-21_68.68257486939997,68.68257486939997,22,-21
223_32_24_30.4922927386117,30.4922927386117,32,24
223_44_-48_176.0737575907966,176.0737575907966,44,-48
223_-34_-7_145.81044660823153,145.81044660823153,-34,-7
223_-1_9_83.73676659396276,83.73676659396276,-1,9
223_27_-21_159.86905893698253,159.86905893698253,27,-21
223_-39_-44_126.87094467462099,126.87094467462099,-39,-44
223_48_-42_35.31712425454629,35.31712425454629,48,-42
226_3_-19_22.10052762296694,22.10052762296694,3,-19
226_-29_8_19.74914328501151,19.74914328501151,-29,8
226_-28_-18_57.02685550806307,57.02685550806307,-28,-18
226_-23_37_56.033888793264936,56.033888793264936,-23,37
226_14_-5_129.8769989543199,129.8769989543199,14,-5
226_-11_-22_54.674217141859636,54.674217141859636,-11,-22
226_-11_10_156.62602836044874,156.62602836044874,-11,10
226_16_-40_175.85196535714076,175.85196535714076,16,-40
226_-47_-43_132.95439280702996,132.95439280702996,-47,-43
226_7_-46_27.27739840329531,27.27739840329531,7,-46
229_-48_-44_59.99562151668655,59.99562151668655,-48,-44
229_41_38_146.68112755523688,146.68112755523688,41,38
229_-2_4_146.36181729463158,146.36181729463158,-2,4
229_-38_36_91.5934385279602,91.5934385279602,-38,36
229_23_9_90.66552929272694,90.66552929272694,23,9
229_19_-21_26.956016533635534,26.956016533635534,19,-21
229_32_13_88.83191659845416,88.83191659845416,32,13
229_-31_14_109.31888017617204,109.31888017617204,-31,14
229_-37_-36_46.803213293597565,46.803213293597565,-37,-36
229_50_15_55.41014754375311,55.41014754375311,50,15
232_11_-29_46.39838918337566,46.39838918337566,11,-29
232_15_-40_25.161936553560242,25.161936553560242,15,-40
232_-11_-31_61.65175367720494,61.65175367720494,-11,-31
232_23_35_94.32310144636197,94.32310144636197,23,35
232_15_30_56.420441088279425,56.420441088279425,15,30
232_41_-26_146.3997099302723,146.3997099302723,41,-26
232_30_50_169.49015121523112,169.49015121523112,30,50
232_10_-26_45.2427979461868,45.2427979461868,10,-26
232_-40_-19_22.443795188638113,22.443795188638113,-40,-19
232_27_-44_10.851936425221583,10.851936425221583,27,-44
235_35_-47_48.36763748216794,48.36763748216794,35,-47
235_-2_36_131.65959264026588,131.65959264026588,-2,36
235_-38_43_131.48754678184832,131.48754678184832,-38,43
235_-31_29_134.12370096902882,134.12370096902882,-31,29
235_-21_-33_140.77552670645343,140.77552670645343,-21,-33
235_-1_-24_55.93277119478886,55.93277119478886,-1,-24
235_-25_28_45.566518395864655,45.566518395864655,-25,28
235_45_-44_135.4947741465453,135.4947741465453,45,-44
235_-11_30_147.75793596401437,147.75793596401437,-11,30
235_42_8_22.319447622844546,22.319447622844546,42,8
238_-2_-29_167.16714071103675,167.16714071103675,-2,-29
238_27_31_43.349857195412945,43.349857195412945,27,31
238_48_-18_100.76154089406965,100.76154089406965,48,-18
238_20_16_111.4487190565515,111.4487190565515,20,16
238_-18_37_146.9405510006346,146.9405510006346,-18,37
238_-9_-46_44.20628629549847,44.20628629549847,-9,-46
238_-26_-9_150.5140487078105,150.5140487078105,-26,-9
238_19_-11_2.017278333895394,2.017278333895394,19,-11
238_15_5_72.30090865938477,72.30090865938477,15,5
238_-18_-37_106.0999130085473,106.0999130085473,-18,-37
241_49_35_97.04276001072654,97.04276001072654,49,35
241_-18_21_30.876600302021576,30.876600302021576,-18,21
241_33_3_92.7973140249049,92.7973140249049,33,3
241_46_48_58.76888344696329,58.76888344696329,46,48
241_-12_-48_135.4326991256737,135.4326991256737,-12,-48
241_-23_22_0.19408681512457604,0.19408681512457604,-23,22
241_1_-32_25.8947899121328,25.8947899121328,1,-32
241_-46_-45_58.400805181592354,58.400805181592354,-46,-45
241_23_-44_85.7499415781903,85.7499415781903,23,-44
241_-35_-21_94.09594900236023,94.09594900236023,-35,-21
244_-19_41_118.32577527991876,118.32577527991876,-19,41
244_50_34_172.66974115773843,172.66974115773843,50,34
244_-4_-31_70.92865186470674,70.92865186470674,-4,-31
244_-33_0_80.61858206954727,80.61858206954727,-33,0
244_11_11_44.89840384845273,44.89840384845273,11,11
244_-46_41_90.77004547938172,90.77004547938172,-46,41
244_-25_24_20.56140997574764,20.56140997574764,-25,24
244_46_9_17.06545655193257,17.06545655193257,46,9
244_10_-11_83.39634858086048,83.39634858086048,10,-11
244_23_47_37.23181445116954,37.23181445116954,23,47
247_-24_10_116.39576902113707,116.39576902113707,-24,10
247_-20_5_94.83181786972065,94.83181786972065,-20,5
247_-23_40_35.96086429795573,35.96086429795573,-23,40
247_5_-27_68.50067466739385,68.50067466739385,5,-27
247_-4_-32_142.00094948836852,142.00094948836852,-4,-32
247_16_12_137.90011371335737,137.90011371335737,16,12
247_7_17_65.40746450179189,65.40746450179189,7,17
247_5_43_70.76840222906024,70.76840222906024,5,43
247_41_25_160.08712001091655,160.08712001091655,41,25
247_-41_26_92.70821361769404,92.70821361769404,-41,26
