name,rotation,shift_x,shift_y
46_-33_-42_98.18316457687321,98.18316457687321,-33,-42
46_13_-14_35.14371058039689,35.14371058039689,13,-14
46_0_42_175.28813317501948,175.28813317501948,0,42
46_30_-30_39.57428420049002,39.57428420049002,30,-30
46_-34_-42_62.96735741749454,62.96735741749454,-34,-42
46_3_-1_158.2047773897738,158.2047773897738,3,-1
46_39_17_22.744007484063598,22.744007484063598,39,17
46_-29_27_70.84358234194984,70.84358234194984,-29,27
46_23_21_92.96404090155784,92.96404090155784,23,21
46_17_-48_17.44997967916423,17.44997967916423,17,-48
46_-17_-43_73.27048560364639,73.27048560364639,-17,-43
46_15_45_55.67063403962204,55.67063403962204,15,45
46_-22_46_150.75325536709963,150.75325536709963,-22,46
46_46_47_94.70489567885852,94.70489567885852,46,47
46_3_-19_173.57715090028674,173.57715090028674,3,-19
46_17_-33_144.64693038734347,144.64693038734347,17,-33
46_14_50_160.06699683682987,160.06699683682987,14,50
46_26_-10_27.81194602058137,27.81194602058137,26,-10
48_-42_-11_25.49671826600657,25.49671826600657,-42,-11
48_-21_-20_37.13161448610888,37.13161448610888,-21,-20
48_18_32_47.30985997047815,47.30985997047815,18,32
48_-43_-13_165.686126557271,165.686126557271,-43,-13
48_12_-11_123.24350970947317,123.24350970947317,12,-11
48_28_38_91.76282425771973,91.76282425771973,28,38
48_49_12_104.16364714295108,104.16364714295108,49,12
48_3_-10_63.737010501215885,63.737010501215885,3,-10
48_-20_32_157.75013368601807,157.75013368601807,-20,32
48_-44_5_19.819889796561462,19.819889796561462,-44,5
48_28_49_12.701854419839517,12.701854419839517,28,49
48_-40_-25_96.98275322083445,96.98275322083445,-40,-25
48_47_41_108.42710406716616,108.42710406716616,47,41
48_35_-11_154.67823135577459,154.67823135577459,35,-11
48_6_16_59.28017065584354,59.28017065584354,6,16
48_-16_-16_99.7366475225232,99.7366475225232,-16,-16
48_-24_-9_177.1151653413852,177.1151653413852,-24,-9
48_32_-13_101.0974667141739,101.0974667141739,32,-13
48_23_12_4.480061606290846,4.480061606290846,23,12
48_14_-43_1.6351722670822337,1.6351722670822337,14,-43
50_30_-6_57.781327147505735,57.781327147505735,30,-6
50_-4_-21_1.9479881427004506,1.9479881427004506,-4,-21
50_4_-40_62.48745191897209,62.48745191897209,4,-40
50_-36_-35_31.565193493490234,31.565193493490234,-36,-35
50_-42_-4_11.377729033150228,11.377729033150228,-42,-4
50_16_32_53.35843649024973,53.35843649024973,16,32
50_37_40_1.6949067436786744,1.6949067436786744,37,40
50_-8_-11_175.3974663151439,175.3974663151439,-8,-11
50_9_1_154.1473680992336,154.1473680992336,9,1
50_12_37_91.9752634379437,91.9752634379437,12,37
50_-7_-27_98.04194218155402,98.04194218155402,-7,-27
50_37_2_90.25382172344766,90.25382172344766,37,2
50_-20_24_70.9747389644644,70.9747389644644,-20,24
50_-27_35_174.84295824042226,174.84295824042226,-27,35
50_26_-29_117.87481783942133,117.87481783942133,26,-29
50_11_-42_4.052727804644757,4.052727804644757,11,-42
50_39_27_33.34886335951097,33.34886335951097,39,27
50_-37_-48_59.645045207439054,59.645045207439054,-37,-48
50_25_-32_162.34742991056552,162.34742991056552,25,-32
50_-39_-23_140.9569156500666,140.9569156500666,-39,-23
52_-38_42_28.09380007881506,28.09380007881506,-38,42
52_-17_15_84.6136144870846,84.6136144870846,-17,15
52_12_14_21.219266901126048,21.219266901126048,12,14
52_19_-48_105.6489390406309,105.6489390406309,19,-48
52_24_6_120.29072770396951,120.29072770396951,24,6
52_-6_16_6.758879730507948,6.758879730507948,-6,16
52_-5_40_0.7697357104855713,0.7697357104855713,-5,40
52_-24_-20_106.32151253472375,106.32151253472375,-24,-20
52_33_22_10.61348053972391,10.61348053972391,33,22
52_47_11_130.25363756593677,130.25363756593677,47,11
52_-42_11_167.01926748825005,167.01926748825005,-42,11
52_7_39_1.0695551428001566,1.0695551428001566,7,39
52_-30_40_134.47440598410694,134.47440598410694,-30,40
52_46_-17_39.2919660809087,39.2919660809087,46,-17
52_3_23_14.970681359259759,14.970681359259759,3,23
52_-1_-33_31.834043627217913,31.834043627217913,-1,-33
52_33_-44_118.18983369386758,118.18983369386758,33,-44
52_48_-16_156.0485945563654,156.0485945563654,48,-16
52_-45_-15_51.178923524698966,51.178923524698966,-45,-15
52_-4_26_138.85760136241635,138.85760136241635,-4,26
54_-27_-46_155.5231041919778,155.5231041919778,-27,-46
54_29_17_130.4153952270659,130.4153952270659,29,17
54_1_-20_93.8201714388683,93.8201714388683,1,-20
54_41_-21_137.56871447898033,137.56871447898033,41,-21
54_-28_27_130.63640472437692,130.63640472437692,-28,27
54_41_-3_93.47327672345908,93.47327672345908,41,-3
54_49_-15_6.4388974748937375,6.4388974748937375,49,-15
54_-3_-10_139.16564132484663,139.16564132484663,-3,-10
54_49_37_156.97871820382488,156.97871820382488,49,37
54_-43_-21_49.03106926840675,49.03106926840675,-43,-21
54_34_32_93.26670673507229,93.26670673507229,34,32
54_15_-1_7.213471762075867,7.213471762075867,15,-1
54_28_14_156.95723302772757,156.95723302772757,28,14
54_-42_7_78.51678489645757,78.51678489645757,-42,7
54_13_44_59.09385539443867,59.09385539443867,13,44
54_-35_-12_93.02142500023812,93.02142500023812,-35,-12
54_-14_15_56.25861262733353,56.25861262733353,-14,15
54_-24_-2_50.297437117878445,50.297437117878445,-24,-2
54_5_4_63.55757539859459,63.55757539859459,5,4
54_41_-21_29.37906623824814,29.37906623824814,41,-21
56_-14_22_33.466131885722135,33.466131885722135,-14,22
56_-37_23_41.70782575302316,41.70782575302316,-37,23
56_1_-17_167.8012149796274,167.8012149796274,1,-17
56_9_-49_65.85229349325921,65.85229349325921,9,-49
56_38_33_112.87087255140136,112.87087255140136,38,33
56_-8_7_103.68730542357774,103.68730542357774,-8,7
56_40_22_145.49434694577616,145.49434694577616,40,22
56_-32_-42_66.38084140242752,66.38084140242752,-32,-42
56_7_45_71.15621304836067,71.15621304836067,7,45
56_42_8_27.66774961443343,27.66774961443343,42,8
56_-39_46_96.76017753241575,96.76017753241575,-39,46
56_40_-35_38.7476726521523,38.7476726521523,40,-35
56_8_-3_70.19685929906154,70.19685929906154,8,-3
56_41_-39_165.205650799314,165.205650799314,41,-39
56_46_-29_69.93681208117125,69.93681208117125,46,-29
56_-49_38_114.6133232822581,114.6133232822581,-49,38
56_-18_46_23.64575409637527,23.64575409637527,-18,46
56_5_11_83.86672059769414,83.86672059769414,5,11
56_-33_40_80.65002520918766,80.65002520918766,-33,40
56_38_-28_15.848784053734946,15.848784053734946,38,-28
58_29_44_151.5478642836671,151.5478642836671,29,44
58_-26_48_51.40941797336083,51.40941797336083,-26,48
58_6_9_91.40557638446175,91.40557638446175,6,9
58_-36_-29_18.38520271849631,18.38520271849631,-36,-29
58_-26_-38_97.67102092690007,97.67102092690007,-26,-38
58_-24_-39_162.67049854746693,162.67049854746693,-24,-39
58_-23_-41_31.85500840078252,31.85500840078252,-23,-41
58_0_-23_174.45187721797768,174.45187721797768,0,-23
58_20_-3_69.7961618490568,69.7961618490568,20,-3
58_39_-20_92.13640472531213,92.13640472531213,39,-20
58_-43_-23_23.341844460297448,23.341844460297448,-43,-23
58_-4_15_58.58312837776459,58.58312837776459,-4,15
58_43_-15_131.55625870779608,131.55625870779608,43,-15
58_-11_10_11.584416131454574,11.584416131454574,-11,10
58_32_27_105.2523809643474,105.2523809643474,32,27
58_-20_32_94.99920990889674,94.99920990889674,-20,32
58_24_6_109.62865734822101,109.62865734822101,24,6
58_-19_18_60.775276428869056,60.775276428869056,-19,18
58_48_-16_6.369614275948083,6.369614275948083,48,-16
58_-13_24_176.94573178667417,176.94573178667417,-13,24
60_-3_-27_108.42581669004247,108.42581669004247,-3,-27
60_23_15_11.724734810250984,11.724734810250984,23,15
60_-35_-35_30.890372612914142,30.890372612914142,-35,-35
60_-41_-9_176.02480800512856,176.02480800512856,-41,-9
60_-3_-10_11.001662773189748,11.001662773189748,-3,-10
60_24_-23_52.90791858753267,52.90791858753267,24,-23
60_-38_0_142.82626279711957,142.82626279711957,-38,0
60_27_25_73.87212634356645,73.87212634356645,27,25
60_23_-7_172.46547692004984,172.46547692004984,23,-7
60_-24_-21_93.9540527747976,93.9540527747976,-24,-21
60_30_-22_175.5898827819114,175.5898827819114,30,-22
60_-30_22_111.30894697622675,111.30894697622675,-30,22
60_15_27_155.42288684902914,155.42288684902914,15,27
60_-36_-38_175.06268088912591,175.06268088912591,-36,-38
60_17_19_73.13103370330647,73.13103370330647,17,19
60_10_-16_154.7477970812097,154.7477970812097,10,-16
60_-28_21_137.94052315655696,137.94052315655696,-28,21
60_46_-37_137.13116923148038,137.13116923148038,46,-37
60_48_28_65.29766463755195,65.29766463755195,48,28
60_-36_-45_154.41592285755357,154.41592285755357,-36,-45
62_3_48_93.74259721589341,93.74259721589341,3,48
62_-14_-15_126.73776880002553,126.73776880002553,-14,-15
62_31_-25_127.38289725782347,127.38289725782347,31,-25
62_44_-41_56.49054992081708,56.49054992081708,44,-41
62_-44_25_141.3238837336528,141.3238837336528,-44,25
62_-43_-34_81.40475501717445,81.40475501717445,-43,-34
62_11_-3_82.67302497461372,82.67302497461372,11,-3
62_-17_28_14.139197433799742,14.139197433799742,-17,28
62_-25_-33_80.63330126355433,80.63330126355433,-25,-33
62_-22_-11_111.50836814646547,111.50836814646547,-22,-11
62_-29_50_160.4992908633491,160.4992908633491,-29,50
62_32_28_85.85427655335235,85.85427655335235,32,28
62_-32_9_2.367923398343357,2.367923398343357,-32,9
62_-4_49_92.54453271979804,92.54453271979804,-4,49
62_42_22_127.42913127720867,127.42913127720867,42,22
62_11_45_123.92645478829166,123.92645478829166,11,45
62_-29_18_154.6100036254944,154.6100036254944,-29,18
62_-39_-2_3.611581549640902,3.611581549640902,-39,-2
62_36_-13_149.4428348290774,149.4428348290774,36,-13
62_-42_11_125.12331984624169,125.12331984624169,-42,11
64_-15_-16_57.11544148945569,57.11544148945569,-15,-16
64_20_26_142.83611238041433,142.83611238041433,20,26
64_-32_-15_23.66185371259719,23.66185371259719,-32,-15
64_33_21_124.86808055601611,124.86808055601611,33,21
64_-26_-4_79.26170241608348,79.26170241608348,-26,-4
64_18_11_86.77218751770725,86.77218751770725,18,11
64_-21_5_166.07510216820884,166.07510216820884,-21,5
64_34_-17_26.40656790334,26.40656790334,34,-17
64_-20_9_98.14430760457891,98.14430760457891,-20,9
64_2_-4_142.6624000209697,142.6624000209697,2,-4
64_29_-17_37.42436407629285,37.42436407629285,29,-17
64_14_-18_144.45910343989735,144.45910343989735,14,-18
64_-20_-30_114.21194899124382,114.21194899124382,-20,-30
64_33_-20_98.14451031896233,98.14451031896233,33,-20
64_-6_26_150.64784872909738,150.64784872909738,-6,26
64_21_-7_12.8792705888787,12.8792705888787,21,-7
64_25_-23_114.94745099932057,114.94745099932057,25,-23
64_9_1_122.73350685628307,122.73350685628307,9,1
64_-17_-22_74.04765335155857,74.04765335155857,-17,-22
64_-40_44_146.17877890086962,146.17877890086962,-40,44
66_-5_-1_94.53533258429049,94.53533258429049,-5,-1
66_-12_-17_65.2340341882283,65.2340341882283,-12,-17
66_6_-33_154.66164210945786,154.66164210945786,6,-33
66_-6_39_151.26714498293805,151.26714498293805,-6,39
66_40_3_91.47220333135142,91.47220333135142,40,3
66_-6_-28_108.70755080689146,108.70755080689146,-6,-28
66_-4_8_155.60712688080648,155.60712688080648,-4,8
66_2_-16_76.05855640755536,76.05855640755536,2,-16
66_-48_32_3.182505668721789,3.182505668721789,-48,32
66_11_-29_140.34041532002894,140.34041532002894,11,-29
66_-45_37_162.43253607357465,162.43253607357465,-45,37
66_-45_49_127.25254938930968,127.25254938930968,-45,49
66_31_-21_118.51438626849068,118.51438626849068,31,-21
66_28_30_174.22351645764948,174.22351645764948,28,30
66_17_13_156.25569375587543,156.25569375587543,17,13
66_6_15_162.88996984722937,162.88996984722937,6,15
66_-29_-18_0.5624532911568118,0.5624532911568118,-29,-18
66_15_-22_0.23160021332193192,0.23160021332193192,15,-22
66_8_22_21.774665232702265,21.774665232702265,8,22
66_42_49_20.81262659141864,20.81262659141864,42,49
68_18_40_34.11099134608429,34.11099134608429,18,40
68_22_-35_164.44354037623663,164.44354037623663,22,-35
68_2_-34_117.36484377241241,117.36484377241241,2,-34
68_36_-3_137.99241347582097,137.99241347582097,36,-3
68_26_48_99.49558754018004,99.49558754018004,26,48
68_-17_-8_155.47618833790375,155.47618833790375,-17,-8
68_27_-40_167.94813300619512,167.94813300619512,27,-40
68_-23_0_173.17991297738675,173.17991297738675,-23,0
68_16_17_125.02071079460721,125.02071079460721,16,17
68_-29_44_165.4667915899662,165.4667915899662,-29,44
68_-6_-6_62.60298653152579,62.60298653152579,-6,-6
68_17_49_32.926280248164446,32.926280248164446,17,49
68_-7_-9_75.58912222080451,75.58912222080451,-7,-9
68_41_19_131.94154301094977,131.94154301094977,41,19
68_41_11_30.760867222029017,30.760867222029017,41,11
68_-17_-48_102.52045998371867,102.52045998371867,-17,-48
68_22_28_52.58036943275986,52.58036943275986,22,28
68_14_-2_103.35312826926584,103.35312826926584,14,-2
68_49_34_115.65394916399126,115.65394916399126,49,34
68_-4_-20_142.06809922292285,142.06809922292285,-4,-20
124_47_34_130.9012254709849,130.9012254709849,47,34
124_-11_14_17.438539221340438,17.438539221340438,-11,14
124_-23_10_61.59909059265466,61.59909059265466,-23,10
124_13_42_73.98323468787834,73.98323468787834,13,42
124_-6_22_119.03669419820874,119.03669419820874,-6,22
124_-39_41_53.7406339089642,53.7406339089642,-39,41
124_41_23_132.02505425429072,132.02505425429072,41,23
124_33_-22_76.73415438240869,76.73415438240869,33,-22
124_-46_-44_152.61534708562974,152.61534708562974,-46,-44
124_1_27_8.613531430834998,8.613531430834998,1,27
124_-2_-17_51.90143683352779,51.90143683352779,-2,-17
124_48_10_96.8394468616507,96.8394468616507,48,10
124_-33_-48_173.37500132634818,173.37500132634818,-33,-48
124_-46_-34_51.16687899355483,51.16687899355483,-46,-34
124_25_34_175.2843172962539,175.2843172962539,25,34
124_-27_-47_6.354801466947662,6.354801466947662,-27,-47
124_-9_47_106.63549062365608,106.63549062365608,-9,47
124_-47_-29_67.69718094386448,67.69718094386448,-47,-29
124_5_-6_58.75690562389072,58.75690562389072,5,-6
124_-35_34_33.13058796050914,33.13058796050914,-35,34
126_-10_-16_46.061211828693544,46.061211828693544,-10,-16
126_43_-47_153.9634149959704,153.9634149959704,43,-47
126_20_-42_11.278686318573671,11.278686318573671,20,-42
126_-48_-41_109.89310189519735,109.89310189519735,-48,-41
126_10_-49_81.30784064537369,81.30784064537369,10,-49
126_49_-15_20.881815004501934,20.881815004501934,49,-15
126_-10_-43_142.67762478671412,142.67762478671412,-10,-43
126_-26_3_156.90565755813446,156.90565755813446,-26,3
126_35_47_63.12058473224186,63.12058473224186,35,47
126_-5_-33_94.82262936773614,94.82262936773614,-5,-33
126_41_-18_69.80703430437826,69.80703430437826,41,-18
126_27_-2_63.066401234261555,63.066401234261555,27,-2
126_6_-13_40.496749933484764,40.496749933484764,6,-13
126_-8_44_30.689237812250838,30.689237812250838,-8,44
126_-38_22_71.77304946577524,71.77304946577524,-38,22
126_-37_24_86.00993398050726,86.00993398050726,-37,24
126_11_35_149.17258252822964,149.17258252822964,11,35
126_-7_4_161.44059351045124,161.44059351045124,-7,4
126_-18_27_145.06643081370115,145.06643081370115,-18,27
126_-48_-47_125.4210019428493,125.4210019428493,-48,-47
128_-11_-23_175.79553135050608,175.79553135050608,-11,-23
128_3_-19_59.90746509776354,59.90746509776354,3,-19
128_-22_-23_160.01170691719213,160.01170691719213,-22,-23
128_-17_36_14.209825078061057,14.209825078061057,-17,36
128_-15_8_49.09669393930383,49.09669393930383,-15,8
128_2_17_169.4716850006817,169.4716850006817,2,17
128_-32_46_129.43074879236644,129.43074879236644,-32,46
128_-16_-26_147.1707226486005,147.1707226486005,-16,-26
128_-44_23_140.595216775232,140.595216775232,-44,23
128_-7_44_49.91690819762099,49.91690819762099,-7,44
128_-27_27_119.66166207859786,119.66166207859786,-27,27
128_44_-18_88.4625610663885,88.4625610663885,44,-18
128_-3_-15_30.608646280560542,30.608646280560542,-3,-15
128_-27_-38_55.750252200291314,55.750252200291314,-27,-38
128_-4_47_72.6779665245782,72.6779665245782,-4,47
128_4_16_120.37442311195734,120.37442311195734,4,16
128_36_-5_38.72183863617404,38.72183863617404,36,-5
128_15_-33_52.15625845950875,52.15625845950875,15,-33
128_1_17_28.15426497586357,28.15426497586357,1,17
128_-24_8_101.80610009439941,101.80610009439941,-24,8
130_-36_38_164.87599006804714,164.87599006804714,-36,38
130_18_32_81.17166622218421,81.17166622218421,18,32
130_-48_21_7.603839014861219,7.603839014861219,-48,21
130_45_-17_76.6208804949163,76.6208804949163,45,-17
130_-29_9_50.090529630007,50.090529630007,-29,9
130_17_-34_146.83547842964137,146.83547842964137,17,-34
130_16_35_95.58500713323718,95.58500713323718,16,35
130_-34_13_86.73386688555031,86.73386688555031,-34,13
130_15_41_11.268528671184756,11.268528671184756,15,41
130_-37_45_158.0689198241282,158.0689198241282,-37,45
130_30_46_37.517853508738305,37.517853508738305,30,46
130_10_-18_98.28617874477287,98.28617874477287,10,-18
130_17_-2_75.45390859518898,75.45390859518898,17,-2
130_-43_-23_94.55340260423628,94.55340260423628,-43,-23
130_46_-13_151.0672802449911,151.0672802449911,46,-13
130_44_23_113.5535122124571,113.5535122124571,44,23
130_-21_38_168.53442275385615,168.53442275385615,-21,38
130_-46_-42_71.2624533527034,71.2624533527034,-46,-42
130_31_-37_117.17996137353148,117.17996137353148,31,-37
130_39_1_156.5937763182065,156.5937763182065,39,1
132_-5_-8_148.57903006628047,148.57903006628047,-5,-8
132_20_27_56.448034719825685,56.448034719825685,20,27
132_10_25_48.34369205897006,48.34369205897006,10,25
132_9_14_97.77331093249954,97.77331093249954,9,14
132_50_0_52.84251033537621,52.84251033537621,50,0
132_40_31_61.77014645691803,61.77014645691803,40,31
132_14_34_72.26290385830842,72.26290385830842,14,34
132_-32_-21_23.51811656288054,23.51811656288054,-32,-21
132_-17_23_116.03853916422585,116.03853916422585,-17,23
132_18_-6_120.65802531452364,120.65802531452364,18,-6
132_22_-5_146.9544180388892,146.9544180388892,22,-5
132_18_-46_60.54255649606355,60.54255649606355,18,-46
132_-44_-3_44.57862206283734,44.57862206283734,-44,-3
132_0_-11_52.98482133647081,52.98482133647081,0,-11
132_-17_8_139.72416436685103,139.72416436685103,-17,8
132_-43_20_145.06921650028585,145.06921650028585,-43,20
132_24_-42_60.63825918395958,60.63825918395958,24,-42
132_-7_-49_50.800058887885015,50.800058887885015,-7,-49
132_41_-7_131.2486928284007,131.2486928284007,41,-7
132_-25_23_149.9756685498989,149.9756685498989,-25,23
134_-31_12_43.02769375111136,43.02769375111136,-31,12
134_-38_11_49.92489102932653,49.92489102932653,-38,11
134_46_-27_36.840520073789904,36.840520073789904,46,-27
134_1_12_135.9182034982716,135.9182034982716,1,12
134_-13_-3_161.00064316804873,161.00064316804873,-13,-3
134_32_7_86.95773211663321,86.95773211663321,32,7
134_-7_41_3.1409326896638126,3.1409326896638126,-7,41
134_-1_38_104.71304769832159,104.71304769832159,-1,38
134_-45_-11_149.66536162697113,149.66536162697113,-45,-11
134_-39_8_132.59060961444652,132.59060961444652,-39,8
134_43_32_117.5735825747471,117.5735825747471,43,32
134_49_35_143.58994957248046,143.58994957248046,49,35
134_-16_17_112.14598081195977,112.14598081195977,-16,17
134_5_14_6.804382061178668,6.804382061178668,5,14
134_-19_-36_151.0180726236567,151.0180726236567,-19,-36
134_-29_-6_1.1724218900108874,1.1724218900108874,-29,-6
134_27_49_114.1914941859463,114.1914941859463,27,49
134_-36_-34_131.86404991788658,131.86404991788658,-36,-34
134_-3_-6_126.4025147463269,126.4025147463269,-3,-6
134_-44_33_151.3842219137665,151.3842219137665,-44,33
136_10_30_25.808085946030307,25.808085946030307,10,30
136_-44_-38_46.06134370901308,46.06134370901308,-44,-38
136_21_47_102.68797529211012,102.68797529211012,21,47
136_14_-1_111.97829756595856,111.97829756595856,14,-1
136_45_23_153.25362349827816,153.25362349827816,45,23
136_48_0_126.91113609806168,126.91113609806168,48,0
136_12_33_69.18870302084724,69.18870302084724,12,33
136_-35_-29_123.29366015969694,123.29366015969694,-35,-29
136_30_-32_93.36557544743211,93.36557544743211,30,-32
136_26_-14_54.178806863662444,54.178806863662444,26,-14
136_9_15_83.66529352098532,83.66529352098532,9,15
136_-39_-33_43.859780681057906,43.859780681057906,-39,-33
136_-30_-33_27.10526039669214,27.10526039669214,-30,-33
136_-30_-39_55.7338369328727,55.7338369328727,-30,-39
136_-4_-49_61.53897873901313,61.53897873901313,-4,-49
136_-35_-2_169.24922850500462,169.24922850500462,-35,-2
136_-21_44_47.635061377100634,47.635061377100634,-21,44
136_24_-17_50.56679181097391,50.56679181097391,24,-17
136_49_-13_176.1423591096241,176.1423591096241,49,-13
136_43_-23_85.17662575214975,85.17662575214975,43,-23
138_0_-15_144.46043503467212,144.46043503467212,0,-15
138_38_44_76.8419887985757,76.8419887985757,38,44
138_-44_-38_134.44884516670754,134.44884516670754,-44,-38
138_-1_-26_129.1668442347726,129.1668442347726,-1,-26
138_-34_8_31.87812379658347,31.87812379658347,-34,8
138_-4_32_129.09943769769268,129.09943769769268,-4,32
138_4_25_29.11049753912244,29.11049753912244,4,25
138_-18_31_144.03266348245572,144.03266348245572,-18,31
138_-42_-30_157.20541533976518,157.20541533976518,-42,-30
138_42_-20_105.60933430834083,105.60933430834083,42,-20
138_-45_23_87.44620798147476,87.44620798147476,-45,23
138_13_-32_113.55450983427205,113.55450983427205,13,-32
138_43_-17_32.815693960474675,32.815693960474675,43,-17
138_3_-20_38.714482996410084,38.714482996410084,3,-20
138_17_-18_87.12119228681526,87.12119228681526,17,-18
138_36_-3_34.4756051496577,34.4756051496577,36,-3
138_36_-8_175.83693841784262,175.83693841784262,36,-8
138_-31_20_111.19675317321106,111.19675317321106,-31,20
138_47_-31_18.220483844527507,18.220483844527507,47,-31
138_-40_-29_24.360173698270636,24.360173698270636,-40,-29
140_47_-1_144.1360189398217,144.1360189398217,47,-1
140_43_-1_121.10570786137588,121.10570786137588,43,-1
140_-16_-19_148.823305173891,148.823305173891,-16,-19
140_14_-45_120.00731502323855,120.00731502323855,14,-45
140_-42_27_96.0572751507758,96.0572751507758,-42,27
140_4_42_72.13079516096381,72.13079516096381,4,42
140_-2_-33_46.29412166310441,46.29412166310441,-2,-33
140_-19_21_53.59834776575033,53.59834776575033,-19,21
140_29_17_74.7906434275461,74.7906434275461,29,17
140_-31_50_62.858249039593694,62.858249039593694,-31,50
140_7_-28_25.691331934891235,25.691331934891235,7,-28
140_-40_-5_58.19174493277381,58.19174493277381,-40,-5
140_-25_45_10.363693103982557,10.363693103982557,-25,45
140_17_37_53.815649060262004,53.815649060262004,17,37
140_-29_-43_34.523838614105685,34.523838614105685,-29,-43
140_17_2_34.99780252547226,34.99780252547226,17,2
140_-40_-21_93.22008974271259,93.22008974271259,-40,-21
140_-7_-6_15.64922721671824,15.64922721671824,-7,-6
140_11_-46_54.03222001655298,54.03222001655298,11,-46
140_-7_21_130.1110789786601,130.1110789786601,-7,21
142_-12_8_175.435731104895,175.435731104895,-12,8
142_20_-41_71.4076584510741,71.4076584510741,20,-41
142_-34_24_36.68297217979564,36.68297217979564,-34,24
142_-15_0_128.98564901799597,128.98564901799597,-15,0
142_-23_50_154.54330725305977,154.54330725305977,-23,50
142_-36_-17_66.24396410107919,66.24396410107919,-36,-17
142_20_33_150.82179105422847,150.82179105422847,20,33
142_-46_42_39.05235204996188,39.05235204996188,-46,42
142_39_48_79.89892684155394,79.89892684155394,39,48
142_11_-1_5.916192561639802,5.916192561639802,11,-1
142_-17_19_176.31593908504087,176.31593908504087,-17,19
142_26_50_59.73755932839898,59.73755932839898,26,50
142_24_15_47.56934686766377,47.56934686766377,24,15
142_-45_-32_7.188565449716155,7.188565449716155,-45,-32
142_-21_-7_70.61775498290982,70.61775498290982,-21,-7
142_-1_10_150.8113681034446,150.8113681034446,-1,10
142_-47_4_37.93228709088425,37.93228709088425,-47,4
142_21_45_59.90687461457502,59.90687461457502,21,45
142_0_37_170.2402599205406,170.2402599205406,0,37
