name,rotation,shift_x,shift_y
48_-13_-40_74.23819719568397,74.23819719568397,-13,-40
48_28_50_50.802711187709725,50.802711187709725,28,50
48_-1_-44_22.767829173316887,22.767829173316887,-1,-44
48_-23_25_74.8154033462174,74.8154033462174,-23,25
48_10_-23_54.384229698130035,54.384229698130035,10,-23
48_44_-25_93.02965450493954,93.02965450493954,44,-25
48_12_36_128.76600918647844,128.76600918647844,12,36
50_-32_-25_20.852213970771228,20.852213970771228,-32,-25
50_-9_23_93.74024684190918,93.74024684190918,-9,23
50_49_39_115.44012527276972,115.44012527276972,49,39
50_-30_-48_176.91510423192614,176.91510423192614,-30,-48
50_-17_9_84.51604115853576,84.51604115853576,-17,9
50_-22_-40_96.96460095613527,96.96460095613527,-22,-40
50_0_33_76.37428373253982,76.37428373253982,0,33
50_22_-3_177.35172197862283,177.35172197862283,22,-3
50_25_25_161.92073374261815,161.92073374261815,25,25
50_-18_-49_20.816512630326855,20.816512630326855,-18,-49
50_-1_24_130.57609597981067,130.57609597981067,-1,24
50_22_9_92.4298645973084,92.4298645973084,22,9
50_4_41_91.89935121210941,91.89935121210941,4,41
50_-20_-21_121.4134913737119,121.4134913737119,-20,-21
50_-44_-3_20.162213729142053,20.162213729142053,-44,-3
50_-27_-49_166.9529404825572,166.9529404825572,-27,-49
50_-30_33_165.2597972549829,165.2597972549829,-30,33
50_-37_44_101.27578489209833,101.27578489209833,-37,44
50_-5_17_88.1806944917568,88.1806944917568,-5,17
50_44_-40_93.14311452390349,93.14311452390349,44,-40
52_37_46_161.11043884417768,161.11043884417768,37,46
52_-42_0_143.43708230004447,143.43708230004447,-42,0
52_-12_-10_74.64718781560398,74.64718781560398,-12,-10
52_14_-10_110.89588376132812,110.89588376132812,14,-10
52_-44_-16_17.393567688605337,17.393567688605337,-44,-16
52_46_26_76.01015921273746,76.01015921273746,46,26
52_7_42_160.12149220482337,160.12149220482337,7,42
52_-16_-11_152.3821994368502,152.3821994368502,-16,-11
52_46_41_84.47852781774264,84.47852781774264,46,41
52_-28_-29_166.83069871489678,166.83069871489678,-28,-29
52_-28_-3_20.21531970243046,20.21531970243046,-28,-3
52_6_42_174.27715621245005,174.27715621245005,6,42
52_35_31_134.89992158074799,134.89992158074799,35,31
52_-28_12_74.32107978362338,74.32107978362338,-28,12
52_-30_-32_75.58081386931991,75.58081386931991,-30,-32
52_36_-39_153.46232266657287,153.46232266657287,36,-39
52_-18_11_116.44629195569075,116.44629195569075,-18,11
52_-11_16_82.62145987637794,82.62145987637794,-11,16
52_-3_-1_159.29271737981588,159.29271737981588,-3,-1
52_-31_1_7.280272014468416,7.280272014468416,-31,1
54_45_46_137.74491507466777,137.74491507466777,45,46
54_-20_14_39.071250947055745,39.071250947055745,-20,14
54_-35_-3_152.5161450446176,152.5161450446176,-35,-3
54_38_31_41.26505731038859,41.26505731038859,38,31
54_-31_-41_131.2720840064301,131.2720840064301,-31,-41
54_37_37_43.9315250999517,43.9315250999517,37,37
54_-23_-11_41.067855518618025,41.067855518618025,-23,-11
54_-5_48_23.56952553844255,23.56952553844255,-5,48
54_-19_26_93.49154759567978,93.49154759567978,-19,26
54_22_42_101.08374832010648,101.08374832010648,22,42
54_20_39_2.125025493502444,2.125025493502444,20,39
54_-32_45_85.32424922186064,85.32424922186064,-32,45
54_42_35_174.27842555467348,174.27842555467348,42,35
54_8_12_3.5929452859012283,3.5929452859012283,8,12
54_-1_47_36.77658536586355,36.77658536586355,-1,47
54_27_14_13.567492779195682,13.567492779195682,27,14
54_-29_-23_123.07117502387057,123.07117502387057,-29,-23
54_-15_27_38.76473961869329,38.76473961869329,-15,27
54_-29_-26_142.1957288706338,142.1957288706338,-29,-26
54_26_-2_143.64259036759879,143.64259036759879,26,-2
56_-32_21_48.08889563522896,48.08889563522896,-32,21
56_42_23_13.718928701384947,13.718928701384947,42,23
56_19_-7_35.14620316746774,35.14620316746774,19,-7
56_14_-34_93.07735121711517,93.07735121711517,14,-34
56_27_35_156.29713926826005,156.29713926826005,27,35
56_-9_-14_94.17230485527503,94.17230485527503,-9,-14
56_-21_3_114.90904530300777,114.90904530300777,-21,3
56_-21_7_132.4137213557299,132.4137213557299,-21,7
56_32_6_4.2434785776132475,4.2434785776132475,32,6
56_9_10_154.10610178252466,154.10610178252466,9,10
56_-8_33_143.67500690801575,143.67500690801575,-8,33
56_26_30_118.19404942521138,118.19404942521138,26,30
56_30_7_127.34806665660659,127.34806665660659,30,7
56_-13_44_116.18340191669735,116.18340191669735,-13,44
56_-45_20_64.14104906301036,64.14104906301036,-45,20
56_-48_7_130.15544993492875,130.15544993492875,-48,7
56_-14_46_29.058750897553367,29.058750897553367,-14,46
56_-19_-2_31.09083577013862,31.09083577013862,-19,-2
56_45_-14_81.81864102615195,81.81864102615195,45,-14
56_-20_-39_103.82953815494037,103.82953815494037,-20,-39
76_46_-38_5.456241907208748,5.456241907208748,46,-38
76_32_15_143.59680118693183,143.59680118693183,32,15
76_6_41_147.63196134844776,147.63196134844776,6,41
76_-45_-15_174.43732489462502,174.43732489462502,-45,-15
76_50_-11_154.05587061065887,154.05587061065887,50,-11
76_33_-4_37.7509017972068,37.7509017972068,33,-4
76_-27_-31_69.2364888768813,69.2364888768813,-27,-31
76_26_-45_135.60720293574272,135.60720293574272,26,-45
76_43_-24_124.23214163742979,124.23214163742979,43,-24
76_-29_-36_35.177448906659585,35.177448906659585,-29,-36
76_50_44_109.626754135275,109.626754135275,50,44
76_-21_-40_146.59794960907655,146.59794960907655,-21,-40
76_1_-41_105.98339301565395,105.98339301565395,1,-41
76_-26_-29_69.92340008874378,69.92340008874378,-26,-29
76_-37_-21_152.1360104102103,152.1360104102103,-37,-21
76_-35_39_152.89636343660231,152.89636343660231,-35,39
76_-29_8_33.21655460415829,33.21655460415829,-29,8
76_-25_-36_172.21832496883485,172.21832496883485,-25,-36
76_32_-28_8.175211436620202,8.175211436620202,32,-28
76_-22_17_177.77159776453337,177.77159776453337,-22,17
78_-47_1_126.37949768728849,126.37949768728849,-47,1
78_-29_9_134.62342601700948,134.62342601700948,-29,9
78_-38_32_17.660024202827966,17.660024202827966,-38,32
78_-9_-21_83.83979352069807,83.83979352069807,-9,-21
78_14_-15_164.67231312384573,164.67231312384573,14,-15
78_8_8_47.83958770263037,47.83958770263037,8,8
78_-1_11_33.087601082342275,33.087601082342275,-1,11
78_-1_24_29.00633725015465,29.00633725015465,-1,24
78_28_-12_121.27649874197064,121.27649874197064,28,-12
78_38_47_124.55092920680542,124.55092920680542,38,47
78_-49_41_43.32533425966626,43.32533425966626,-49,41
78_20_40_75.06748139209834,75.06748139209834,20,40
78_-14_31_131.05423007042046,131.05423007042046,-14,31
78_-6_-28_93.47034957552268,93.47034957552268,-6,-28
78_-8_-39_177.35729117541496,177.35729117541496,-8,-39
78_-33_13_75.99207046099922,75.99207046099922,-33,13
78_-1_39_140.2709109843352,140.2709109843352,-1,39
78_-49_42_124.18218063856247,124.18218063856247,-49,42
78_3_13_31.14819489556272,31.14819489556272,3,13
78_16_19_108.55961110131433,108.55961110131433,16,19
80_29_20_17.63283676888352,17.63283676888352,29,20
80_14_31_89.32333217923971,89.32333217923971,14,31
80_7_-4_161.59370653127579,161.59370653127579,7,-4
80_-44_-46_15.040100104719626,15.040100104719626,-44,-46
80_-14_-11_95.74047996473632,95.74047996473632,-14,-11
80_-16_-48_12.133770459038335,12.133770459038335,-16,-48
80_2_2_75.59759266132991,75.59759266132991,2,2
80_-42_13_158.87681274496626,158.87681274496626,-42,13
80_-26_19_55.599964396724594,55.599964396724594,-26,19
80_-16_-4_147.1908975321306,147.1908975321306,-16,-4
80_42_32_117.42694148240606,117.42694148240606,42,32
80_34_0_115.02181031168766,115.02181031168766,34,0
80_20_16_89.13609078938838,89.13609078938838,20,16
80_40_-46_25.159337748272286,25.159337748272286,40,-46
80_-1_-18_90.22560767724396,90.22560767724396,-1,-18
80_25_13_37.913373978005794,37.913373978005794,25,13
80_42_29_69.255050898248,69.255050898248,42,29
80_-36_-20_116.63530824713735,116.63530824713735,-36,-20
80_33_-28_98.99346482769559,98.99346482769559,33,-28
80_11_-39_154.3548390635101,154.3548390635101,11,-39
82_27_-10_134.46355055830264,134.46355055830264,27,-10
82_-49_12_121.73407141323341,121.73407141323341,-49,12
82_-23_-4_30.97731328656887,30.97731328656887,-23,-4
82_43_-16_54.75732100122301,54.75732100122301,43,-16
82_-29_21_9.33767756194313,9.33767756194313,-29,21
82_25_-22_118.01200466050662,118.01200466050662,25,-22
82_-18_16_139.52476645911054,139.52476645911054,-18,16
82_49_3_133.41548421073477,133.41548421073477,49,3
82_4_-41_93.07219225853926,93.07219225853926,4,-41
82_5_34_53.46966355256192,53.46966355256192,5,34
82_-17_2_3.098362385541074,3.098362385541074,-17,2
82_-34_20_14.209638118329618,14.209638118329618,-34,20
82_7_50_12.107158696889918,12.107158696889918,7,50
82_-5_21_73.37838944358468,73.37838944358468,-5,21
82_21_-18_48.36343448608448,48.36343448608448,21,-18
82_49_9_17.850153329411146,17.850153329411146,49,9
82_31_17_96.39025370544317,96.39025370544317,31,17
82_-20_-17_46.80795026043499,46.80795026043499,-20,-17
82_-25_-39_85.31595490544223,85.31595490544223,-25,-39
82_29_0_30.48168689150551,30.48168689150551,29,0
90_25_32_173.55549898013442,173.55549898013442,25,32
90_23_45_87.52573916853312,87.52573916853312,23,45
90_-24_16_11.617057773036464,11.617057773036464,-24,16
90_-3_-49_75.97255051537189,75.97255051537189,-3,-49
90_-48_-36_146.18677761749282,146.18677761749282,-48,-36
90_-2_-24_14.117152725547983,14.117152725547983,-2,-24
90_14_-47_159.60114921975742,159.60114921975742,14,-47
90_42_2_128.50531277975273,128.50531277975273,42,2
90_-25_-28_30.7042673768663,30.7042673768663,-25,-28
90_-9_-34_127.21705219928639,127.21705219928639,-9,-34
90_-30_-45_31.71496462722684,31.71496462722684,-30,-45
90_-11_-37_109.82995521679163,109.82995521679163,-11,-37
90_45_-26_61.75559624381323,61.75559624381323,45,-26
90_-35_-30_143.80819633438907,143.80819633438907,-35,-30
90_46_-27_109.64967238816351,109.64967238816351,46,-27
90_24_-16_133.2901608817921,133.2901608817921,24,-16
90_22_-17_90.96405364219386,90.96405364219386,22,-17
90_36_19_82.21900122484745,82.21900122484745,36,19
90_18_-47_134.5361128284715,134.5361128284715,18,-47
90_-23_36_55.05760348802416,55.05760348802416,-23,36
92_-47_-16_41.611222568571726,41.611222568571726,-47,-16
92_4_-24_40.79671992337581,40.79671992337581,4,-24
92_-5_22_129.56907227708112,129.56907227708112,-5,22
92_-23_-40_119.29227760548595,119.29227760548595,-23,-40
92_14_-41_18.608420361872675,18.608420361872675,14,-41
92_11_-32_123.1734001732088,123.1734001732088,11,-32
92_5_-18_172.8915329628902,172.8915329628902,5,-18
92_-12_42_94.40430779144555,94.40430779144555,-12,42
92_35_-35_174.82735559081087,174.82735559081087,35,-35
92_46_-7_91.36430844802503,91.36430844802503,46,-7
92_-1_-35_118.92603724185517,118.92603724185517,-1,-35
92_39_-8_131.31664511401365,131.31664511401365,39,-8
92_20_25_120.1514399776465,120.1514399776465,20,25
92_24_-5_2.543844582105924,2.543844582105924,24,-5
92_-31_-9_46.86444173537902,46.86444173537902,-31,-9
92_-6_11_130.10047865416,130.10047865416,-6,11
92_12_46_3.479944580866206,3.479944580866206,12,46
92_-39_10_44.44670641858804,44.44670641858804,-39,10
92_16_-18_62.56308124077603,62.56308124077603,16,-18
92_29_25_34.639268896184824,34.639268896184824,29,25
94_47_11_137.32424832663568,137.32424832663568,47,11
94_-22_36_46.449196344347776,46.449196344347776,-22,36
94_-20_-47_4.6239221232809,4.6239221232809,-20,-47
94_-43_-25_5.896891506574329,5.896891506574329,-43,-25
94_-23_-36_130.9828359178607,130.9828359178607,-23,-36
94_-6_-24_153.98388297228763,153.98388297228763,-6,-24
94_43_6_114.07275281819516,114.07275281819516,43,6
94_7_-38_29.85712741524117,29.85712741524117,7,-38
94_-5_-28_143.38549529750586,143.38549529750586,-5,-28
94_30_15_81.57571669995112,81.57571669995112,30,15
94_-4_-34_4.0420881852978505,4.0420881852978505,-4,-34
94_27_1_160.46894267794374,160.46894267794374,27,1
94_-21_-34_123.61483684981552,123.61483684981552,-21,-34
94_12_-11_87.32721497087039,87.32721497087039,12,-11
94_40_-39_53.919173236763214,53.919173236763214,40,-39
94_0_-33_130.23130310517797,130.23130310517797,0,-33
94_13_-39_65.97047105127105,65.97047105127105,13,-39
94_41_38_134.03700483235144,134.03700483235144,41,38
94_-25_-32_164.3680935264354,164.3680935264354,-25,-32
94_-33_38_113.33839686475073,113.33839686475073,-33,38
96_-27_-38_115.78764947009714,115.78764947009714,-27,-38
96_0_-30_108.62321018017067,108.62321018017067,0,-30
96_35_-39_29.604695986964007,29.604695986964007,35,-39
96_-32_-4_160.8934177842634,160.8934177842634,-32,-4
96_3_36_152.80028760063885,152.80028760063885,3,36
96_-18_-19_146.5510936498807,146.5510936498807,-18,-19
96_-33_-33_150.23232535204667,150.23232535204667,-33,-33
96_-10_5_165.63259308314076,165.63259308314076,-10,5
96_31_39_104.07104774602178,104.07104774602178,31,39
96_22_13_96.05405656929435,96.05405656929435,22,13
96_1_-28_87.52931858627699,87.52931858627699,1,-28
96_-47_-18_53.62341638413125,53.62341638413125,-47,-18
96_25_25_135.00951593285916,135.00951593285916,25,25
96_48_21_25.678146270465707,25.678146270465707,48,21
96_33_-15_17.4422708211819,17.4422708211819,33,-15
96_-7_18_60.37866384914979,60.37866384914979,-7,18
96_1_-29_145.8773762072965,145.8773762072965,1,-29
96_5_35_75.5934366109502,75.5934366109502,5,35
96_-33_26_157.6275320378711,157.6275320378711,-33,26
96_34_6_9.75242098668354,9.75242098668354,34,6
98_-17_2_93.34859305560747,93.34859305560747,-17,2
98_-15_-11_85.36418884874658,85.36418884874658,-15,-11
98_-9_-9_95.71924633551134,95.71924633551134,-9,-9
98_40_11_79.8183503980491,79.8183503980491,40,11
98_-32_5_99.60129608773372,99.60129608773372,-32,5
98_-36_6_28.625920524866135,28.625920524866135,-36,6
98_8_16_11.24078730416571,11.24078730416571,8,16
98_-15_17_31.564955755248427,31.564955755248427,-15,17
98_10_2_141.87093076333744,141.87093076333744,10,2
98_33_-5_75.62634473940419,75.62634473940419,33,-5
98_-8_-26_99.69679629317496,99.69679629317496,-8,-26
98_-25_23_109.34362511803612,109.34362511803612,-25,23
98_-2_50_59.224634412409586,59.224634412409586,-2,50
98_-17_-28_99.59542541096768,99.59542541096768,-17,-28
98_4_50_18.127589642088353,18.127589642088353,4,50
98_15_-20_121.27491323592363,121.27491323592363,15,-20
98_-17_-39_50.995814562807546,50.995814562807546,-17,-39
98_25_32_79.71167386311403,79.71167386311403,25,32
98_44_-23_85.79933716864554,85.79933716864554,44,-23
98_49_18_61.922364932638274,61.922364932638274,49,18
100_19_23_174.64038276650436,174.64038276650436,19,23
100_50_43_127.75531942311042,127.75531942311042,50,43
100_11_-13_152.43844370729894,152.43844370729894,11,-13
100_40_38_48.2683857301185,48.2683857301185,40,38
100_-24_-7_124.55660719903942,124.55660719903942,-24,-7
100_-21_-9_171.29229534409518,171.29229534409518,-21,-9
100_34_-48_12.855079536259806,12.855079536259806,34,-48
100_-1_-39_134.1865417346616,134.1865417346616,-1,-39
100_-36_-34_13.170264579457685,13.170264579457685,-36,-34
100_41_-21_77.65908323612742,77.65908323612742,41,-21
100_-46_43_161.10085341886767,161.10085341886767,-46,43
100_1_-35_164.6042734245952,164.6042734245952,1,-35
100_-44_41_54.24200042677473,54.24200042677473,-44,41
100_33_-29_153.6607981622801,153.6607981622801,33,-29
100_-23_-3_97.69912259844891,97.69912259844891,-23,-3
100_-2_38_67.10779944950463,67.10779944950463,-2,38
100_-15_-28_12.178069633205336,12.178069633205336,-15,-28
100_-48_-2_147.5293072696861,147.5293072696861,-48,-2
100_12_-7_75.76070947571787,75.76070947571787,12,-7
100_35_35_64.49765940102651,64.49765940102651,35,35
126_-7_-13_41.72637347663306,41.72637347663306,-7,-13
126_38_-28_24.995552533010844,24.995552533010844,38,-28
126_-16_-26_67.13530031243909,67.13530031243909,-16,-26
126_-4_25_107.89292797823545,107.89292797823545,-4,25
126_30_21_136.3531614071001,136.3531614071001,30,21
126_-20_-22_31.14304183385043,31.14304183385043,-20,-22
126_-24_-21_52.15547636177926,52.15547636177926,-24,-21
126_18_46_126.07468385371362,126.07468385371362,18,46
126_30_5_166.48090923654377,166.48090923654377,30,5
126_-23_41_15.538135020875554,15.538135020875554,-23,41
126_-29_13_5.22667403889251,5.22667403889251,-29,13
126_-46_-16_146.9648890729199,146.9648890729199,-46,-16
126_31_37_7.912906514528718,7.912906514528718,31,37
126_15_36_162.1919229220536,162.1919229220536,15,36
126_35_48_106.06611943790264,106.06611943790264,35,48
126_-47_49_114.57577367481717,114.57577367481717,-47,49
126_21_-22_27.195452784425488,27.195452784425488,21,-22
126_45_-35_141.3019749830411,141.3019749830411,45,-35
126_-30_-47_149.7814286480592,149.7814286480592,-30,-47
126_-22_1_29.462010332348758,29.462010332348758,-22,1
128_-32_39_139.88081224289257,139.88081224289257,-32,39
128_36_3_20.913830016023926,20.913830016023926,36,3
128_31_-15_58.4166669917408,58.4166669917408,31,-15
128_30_47_158.96845008467736,158.96845008467736,30,47
128_-13_-49_92.01808794773717,92.01808794773717,-13,-49
128_-16_48_109.01428952191362,109.01428952191362,-16,48
128_36_-39_147.5653671534879,147.5653671534879,36,-39
128_43_-26_174.27696518301042,174.27696518301042,43,-26
128_-7_-21_55.04615582612185,55.04615582612185,-7,-21
128_-5_-8_153.14571621580393,153.14571621580393,-5,-8
128_38_-42_26.830305799819463,26.830305799819463,38,-42
128_19_-18_33.53360389871424,33.53360389871424,19,-18
128_16_23_76.52194066533976,76.52194066533976,16,23
128_-26_50_86.77073937652405,86.77073937652405,-26,50
128_-48_39_67.02238781403965,67.02238781403965,-48,39
128_0_5_23.41246402904664,23.41246402904664,0,5
128_-17_37_122.6512504086106,122.6512504086106,-17,37
128_-5_-27_124.28267644999558,124.28267644999558,-5,-27
128_10_-24_126.8178633730712,126.8178633730712,10,-24
128_-47_-39_169.64703200461173,169.64703200461173,-47,-39
130_-29_-31_80.91683135581982,80.91683135581982,-29,-31
130_9_1_91.79563502119068,91.79563502119068,9,1
130_16_-46_137.47682312016994,137.47682312016994,16,-46
130_-41_-10_47.40663033698198,47.40663033698198,-41,-10
130_-33_-30_9.458064261369445,9.458064261369445,-33,-30
130_22_-12_26.331494621014826,26.331494621014826,22,-12
130_-23_19_175.60133911453735,175.60133911453735,-23,19
130_-40_-42_115.93596715469762,115.93596715469762,-40,-42
130_35_-41_47.36863033631004,47.36863033631004,35,-41
130_4_21_51.15797637658,51.15797637658,4,21
130_3_-34_146.50008587658368,146.50008587658368,3,-34
130_-44_-27_159.63981185340103,159.63981185340103,-44,-27
130_34_21_177.96888359356214,177.96888359356214,34,21
130_5_-22_10.849586137574741,10.849586137574741,5,-22
130_-46_25_120.29770853810466,120.29770853810466,-46,25
130_-2_-2_60.80276989522806,60.80276989522806,-2,-2
130_33_14_120.35234391905892,120.35234391905892,33,14
130_-4_42_114.95232870154378,114.95232870154378,-4,42
130_-39_-10_33.26592231097406,33.26592231097406,-39,-10
130_-8_-35_98.86246417504343,98.86246417504343,-8,-35
132_11_-29_72.26581820676995,72.26581820676995,11,-29
132_-25_-20_21.15122205231911,21.15122205231911,-25,-20
132_-48_24_150.9147898980628,150.9147898980628,-48,24
132_-42_18_44.479420138050486,44.479420138050486,-42,18
132_7_47_151.72215910191224,151.72215910191224,7,47
132_45_-31_29.411181188521923,29.411181188521923,45,-31
132_43_-23_79.70064571073391,79.70064571073391,43,-23
132_17_30_34.853432076645404,34.853432076645404,17,30
132_9_-36_9.963902496255972,9.963902496255972,9,-36
132_7_-22_134.74397629783783,134.74397629783783,7,-22
132_-48_21_53.42492349824909,53.42492349824909,-48,21
132_14_-23_90.98708388006405,90.98708388006405,14,-23
132_26_-6_34.299702555508915,34.299702555508915,26,-6
132_-28_2_27.284235452214244,27.284235452214244,-28,2
132_22_12_123.31816655298039,123.31816655298039,22,12
132_9_43_175.02149431440978,175.02149431440978,9,43
132_37_-32_56.83336744920352,56.83336744920352,37,-32
132_-31_-40_18.89918028106229,18.89918028106229,-31,-40
132_-2_-37_177.77283084284733,177.77283084284733,-2,-37
132_18_-30_145.41118591732535,145.41118591732535,18,-30
134_4_47_146.35170420808385,146.35170420808385,4,47
134_-42_-20_10.345205587883601,10.345205587883601,-42,-20
134_-20_-19_90.05717480614138,90.05717480614138,-20,-19
134_-4_-23_122.54488723459318,122.54488723459318,-4,-23
134_-29_40_111.50278139543947,111.50278139543947,-29,40
134_-16_9_72.06786737242999,72.06786737242999,-16,9
134_11_-30_103.68430818656375,103.68430818656375,11,-30
134_-3_-44_51.13093401867325,51.13093401867325,-3,-44
134_-38_6_35.60234429859109,35.60234429859109,-38,6
134_11_-39_67.70261890475958,67.70261890475958,11,-39
134_7_20_6.097205227688743,6.097205227688743,7,20
134_6_32_16.65034705817412,16.65034705817412,6,32
134_-7_3_149.67488853875076,149.67488853875076,-7,3
134_42_5_156.87948931766664,156.87948931766664,42,5
134_-2_23_170.9320980645281,170.9320980645281,-2,23
134_48_-48_140.3475568360476,140.3475568360476,48,-48
134_30_25_152.505157665887,152.505157665887,30,25
134_44_-14_72.31268303298107,72.31268303298107,44,-14
134_16_36_113.91531034544303,113.91531034544303,16,36
134_-35_1_176.93405976360097,176.93405976360097,-35,1
136_-32_-31_134.81865057883795,134.81865057883795,-32,-31
136_36_5_134.37840513845455,134.37840513845455,36,5
136_-45_7_49.935583204330584,49.935583204330584,-45,7
136_-7_-9_111.83474188399359,111.83474188399359,-7,-9
136_20_40_15.702699340649279,15.702699340649279,20,40
136_-4_49_164.7859635618769,164.7859635618769,-4,49
136_11_20_33.473827708554424,33.473827708554424,11,20
136_-32_-26_106.2706308915428,106.2706308915428,-32,-26
136_19_49_74.16356966382189,74.16356966382189,19,49
136_-26_-28_27.692997368903836,27.692997368903836,-26,-28
136_38_22_10.15464079686972,10.15464079686972,38,22
136_-18_41_90.39630320789622,90.39630320789622,-18,41
136_30_49_92.38438935520645,92.38438935520645,30,49
136_42_-38_111.84090929969757,111.84090929969757,42,-38
136_7_7_80.41528040532053,80.41528040532053,7,7
136_26_-11_139.77045554262793,139.77045554262793,26,-11
136_3_-22_59.50057895130811,59.50057895130811,3,-22
136_-38_-16_14.995681904760065,14.995681904760065,-38,-16
136_-24_-17_54.29679227554118,54.29679227554118,-24,-17
